S.No.,Order Date,Order Quantity,Sales
908,03/09/2012,8,863.583
909,01/05/2010,6,49.55
910,01/05/2010,15,606.56
911,4/21/2012,24,715.4
912,6/17/2009,25,113.75
913,6/17/2009,24,3081.95
914,6/13/2012,41,133.23
915,7/16/2012,50,1406.64
916,5/15/2009,46,3197.45
917,5/15/2009,21,78.57
918,01/02/2011,16,5403.75
919,01/02/2011,1,192.49
920,01/02/2011,24,6408.3
921,01/05/2012,13,2323.36
922,1/23/2009,18,136.41
923,12/24/2011,20,761.23
924,11/20/2012,26,187.16
925,12/29/2012,27,176.1
926,1/31/2010,7,44.05
927,02/04/2009,47,671.03
928,12/24/2011,9,3800.4
929,2/27/2010,2,13.3
930,2/27/2010,27,3379.01
931,2/27/2010,15,687.52
932,2/27/2010,40,4538.66
933,6/25/2012,17,3816.59
934,3/13/2012,10,194.29
935,12/28/2010,34,195.49
936,07/03/2012,13,47.93
937,04/05/2012,47,168.55
938,04/05/2012,26,77.03
939,7/24/2009,20,939.39
940,7/18/2011,3,279.33
941,4/15/2010,5,365.93
942,6/15/2010,1,12.2
943,3/15/2011,36,170.42
944,3/15/2011,3,431.29
945,3/15/2011,48,294.26
946,12/06/2009,3,549.92
947,12/06/2009,26,182.09
948,7/22/2010,7,285.08
949,6/25/2010,46,27875.54
950,6/25/2010,49,2030.44
951,6/25/2010,47,695.99
952,10/08/2011,17,477.5045
953,09/07/2010,44,777.63
954,1/22/2012,40,1500.17
955,1/22/2012,45,377.31
956,04/05/2012,30,204.49
957,12/12/2009,41,5572.92
958,3/23/2012,33,3977.97
959,9/13/2011,45,3116.7715
960,09/05/2012,16,986.272
961,8/21/2010,30,201.37
962,10/26/2012,42,939.77
963,10/06/2010,42,187.28
964,3/13/2010,8,763.6485
965,5/25/2011,45,12457.63
966,05/09/2011,16,32.35
967,05/09/2011,23,116.56
968,1/18/2010,7,117.062
969,12/12/2009,16,72.08
970,12/12/2009,29,10338.93
971,12/12/2009,37,15897.01
972,12/12/2009,8,1265.293
973,1/22/2010,24,2722.85
974,1/22/2010,2,59.93
975,1/22/2010,19,851.52
976,12/09/2012,50,919
977,8/28/2009,25,453.2455
978,11/04/2012,23,6276.83
979,7/20/2010,26,122.51
980,7/20/2010,27,2846.361
981,11/15/2011,39,71.04
982,3/22/2009,16,2232.66
983,08/06/2009,45,177.88
984,08/06/2009,30,139.59
985,3/23/2012,35,253.15
986,4/13/2011,22,83.02
987,4/13/2011,35,10278.79
988,09/06/2011,8,53.14
989,5/23/2012,50,295.37
990,03/04/2012,12,50.69
991,11/03/2009,11,1865.94
992,11/03/2009,43,784.72
993,11/03/2009,24,2343.076
994,08/12/2009,5,627.64
995,07/07/2010,25,67.45
996,11/05/2010,28,199.94
997,05/05/2012,32,1282.49
998,6/23/2010,22,346.42
999,6/23/2010,41,773.44
1000,6/23/2010,43,881.84
1001,6/23/2010,50,5067.5725
1002,7/28/2012,31,2245.78
1003,03/07/2009,20,9418.14
1004,1/24/2011,45,1090.6
1005,8/15/2009,42,1811.3
1006,8/15/2009,43,4095.76
1007,8/15/2009,22,482.37
1008,10/02/2009,43,7036.11
1009,01/01/2012,45,2354.8
1010,01/01/2012,50,187.88
1011,11/27/2009,29,20872.16
1012,08/04/2010,41,152.28
1013,11/08/2010,14,125.54
1014,12/04/2012,36,228.01
1015,03/10/2011,2,57.5
1016,7/16/2009,22,604.38
1017,7/16/2009,45,2404.599
1018,2/22/2009,27,132.36
1019,2/22/2009,42,1498.46
1020,9/21/2012,22,985.29
1021,11/10/2012,6,323.53
1022,11/10/2012,1,65.7475
1023,04/12/2010,17,118.36
1024,8/25/2011,2,29.31
1025,8/25/2011,11,80.26
1026,11/20/2010,34,398.76
1027,6/15/2010,25,67.58
1028,4/14/2012,19,159.24
1029,4/14/2012,6,48.77
1030,4/14/2012,5,26.5
1031,3/18/2012,20,2634.8555
1032,3/18/2012,46,281
1033,05/05/2009,33,4064.05
1034,05/05/2009,47,3213.87
1035,4/18/2012,1,14.68
1036,4/18/2012,11,10145.14
1037,4/18/2012,16,68.45
1038,01/09/2011,3,1326.09
1039,01/09/2011,30,339.49
1040,03/06/2009,10,1187.12
1041,03/06/2009,16,108.31
1042,06/07/2010,36,2051.016
1043,1/16/2012,29,106.78
1044,02/02/2010,25,79.37
1045,8/18/2012,36,218.12
1046,10/06/2012,16,118.38
1047,3/24/2011,45,253.89
1048,10/02/2012,22,1556.87
1049,10/02/2012,33,195.98
1050,10/02/2012,32,9235.97
1051,10/02/2012,48,274.38
1052,8/14/2012,8,17.72
1053,2/26/2011,9,65.61
1054,2/26/2011,21,309.62
1055,11/10/2012,16,4901.99
1056,9/13/2012,30,4305.79
1057,05/10/2012,45,1991.703
1058,12/25/2010,34,2932.99
1059,12/25/2010,45,9194.8
1060,12/25/2010,17,2285.12
1061,3/24/2012,42,355.69
1062,5/20/2009,15,297.05
1063,5/20/2009,7,108.26
1064,6/21/2009,24,67.35
1065,6/21/2009,4,1472.31
1066,08/07/2011,29,857.42
1067,08/07/2011,1,2.24
1068,3/26/2010,22,446.72
1069,3/26/2010,30,1580.6005
1070,12/15/2012,47,16002.29
1071,12/15/2012,9,182.26
1072,12/07/2009,7,3565.27
1073,12/07/2009,50,241.01
1074,12/09/2009,32,209.02
1075,12/21/2010,33,729.92
1076,08/10/2012,32,2593.08
1077,08/10/2012,25,2529.396
1078,11/12/2010,3,441.43
1079,11/12/2010,14,2145.6975
1080,11/12/2010,18,1341.963
1081,05/05/2012,12,1712.66
1082,7/21/2010,20,310.31
1083,05/04/2012,35,246.98
1084,8/24/2010,35,233.39
1085,03/10/2011,23,135.31
1086,11/12/2011,9,181.66
1087,3/22/2012,29,1194.96
1088,11/16/2009,6,184.331
1089,11/16/2009,23,1223.3795
1090,09/05/2009,28,128.69
1091,7/19/2012,17,686.27
1092,8/20/2012,19,242.63
1093,8/23/2010,45,4729.85
1094,12/25/2012,36,4852.05
1095,6/16/2011,5,70.33
1096,6/23/2010,39,677.518
1097,10/29/2010,9,302.05
1098,7/15/2009,24,66.12
1099,4/26/2009,34,109.86
1100,09/04/2011,49,12979.1
1101,9/24/2012,30,2052.82
1102,10/11/2011,46,1905.79
1103,2/17/2012,24,68.88
1104,6/18/2009,11,110.79
1105,5/26/2011,44,823.63
1106,5/26/2011,42,286.73
1107,9/20/2010,44,3819.42
1108,9/20/2010,42,208.78
1109,5/28/2011,6,647.78
1110,7/28/2012,49,2692.6895
1111,7/28/2012,38,151.19
1112,05/05/2012,16,102.73
1113,6/17/2010,4,167.37
1114,6/17/2010,18,1026.6385
1115,7/19/2010,40,2405.4575
1116,07/04/2011,20,2162.8165
1117,06/12/2012,27,399.76
1118,06/12/2012,22,5393.27
1119,4/13/2012,9,264.63
1120,10/25/2012,34,239.3
1121,10/25/2012,38,260.41
1122,08/01/2009,50,3075.83
1123,08/01/2009,24,73.37
1124,08/01/2009,50,527.6
1125,04/11/2012,32,4800.44
1126,04/11/2012,29,271.33
1127,9/20/2011,2,206.68
1128,11/13/2012,19,36.75
1129,11/13/2012,41,1115.2
1130,6/16/2012,6,97.86
1131,2/26/2010,42,173.44
1132,08/11/2009,31,7477.78
1133,08/11/2009,24,270.39
1134,08/11/2009,30,201.35
1135,1/26/2009,5,15.38
1136,11/22/2012,22,43.97
1137,7/21/2012,39,6152.52
1138,04/10/2009,5,20.17
1139,04/10/2009,21,235.98
1140,11/18/2011,19,195.96
1141,1/14/2010,34,6607.92
1142,2/24/2011,30,278.94
1143,2/13/2009,42,8549.04
1144,6/15/2010,15,670.94
1145,10/29/2011,36,9544.18
1146,10/29/2011,8,32.92
1147,10/22/2010,11,336.91
1148,04/08/2011,20,138.52
1149,04/08/2011,11,1735.59
1150,07/09/2012,37,443.35
1151,07/09/2012,41,392.61
1152,07/09/2012,4,30.85
1153,6/23/2012,25,1081.22
1154,6/23/2012,14,36.41
1155,7/16/2010,45,5205.83
1156,7/26/2009,32,3416.38
1157,7/26/2009,14,142.81
1158,8/23/2009,24,4636.62
1159,8/23/2009,20,100.11
1160,08/01/2011,36,5140.08
1161,5/29/2012,14,633.08
1162,5/29/2012,22,110.42
1163,05/06/2010,5,25.34
1164,05/06/2010,11,178.57
1165,10/18/2009,24,265.35
1166,10/18/2009,41,1993.94
1167,10/18/2009,3,24.73
1168,7/15/2010,25,1809.0125
1169,07/12/2009,1,31.96
1170,05/10/2012,25,767.26
1171,05/10/2012,40,253.89
1172,05/10/2012,20,127.9
1173,7/24/2011,44,73.64
1174,8/30/2012,13,603.347
1175,8/30/2012,44,770.53
1176,11/19/2011,40,7813.7
1177,11/19/2011,31,164.92
1178,9/16/2009,8,507.74
1179,9/16/2009,30,12600.99
1180,9/15/2011,47,181.13
1181,1/22/2009,9,206.04
1182,11/03/2009,22,668.39
1183,11/03/2009,16,4657.35
1184,11/03/2009,7,2097.94
1185,5/28/2011,44,246
1186,06/11/2012,23,871.32
1187,1/20/2010,8,468.49
1188,1/20/2010,48,446.53
1189,1/20/2010,5,217.85
1190,05/02/2010,44,4260.73
1191,07/11/2012,22,196.75
1192,07/03/2011,40,1477.39
1193,6/17/2012,37,740.14
1194,12/12/2010,8,16.47
1195,12/12/2010,5,173.62
1196,12/12/2010,50,690.97
1197,4/26/2012,21,2024.0285
1198,08/05/2009,40,4054.058
1199,09/06/2010,34,2833.19
1200,09/06/2010,30,4452.65
1201,9/15/2012,29,321.95
1202,9/15/2012,39,13244.04
1203,7/27/2011,13,1193.62
1204,7/27/2011,47,363.23
1205,6/25/2009,27,2780.88
1206,8/27/2009,16,33.76
1207,8/27/2009,19,3537.39
1208,8/27/2009,18,986.24
1209,8/27/2009,15,81.66
1210,01/10/2011,13,49.74
1211,3/31/2012,21,480.39
1212,4/22/2011,44,11904.55
1213,8/28/2009,33,332.95
1214,08/05/2009,42,447.36
1215,09/05/2012,26,53.93
1216,10/09/2011,9,43.26
1217,10/09/2011,25,174.03
1218,8/22/2010,44,1190.8
1219,08/04/2012,42,121.65
1220,08/04/2012,2,19.02
1221,08/04/2012,2,103.105
1222,12/14/2010,7,263.8
1223,12/14/2010,28,1546.3965
1224,12/24/2009,11,1935.1
1225,10/12/2010,45,18775.76
1226,1/15/2009,48,447.89
1227,04/05/2011,12,189.19
1228,1/20/2012,28,697.5
1229,9/24/2011,7,497.2
1230,10/09/2011,4,198.72
1231,05/04/2011,8,955.29
1232,10/09/2011,10,109.37
1233,10/09/2011,43,1461.1
1234,10/09/2011,1,9.75
1235,04/10/2010,8,184.07
1236,8/19/2012,29,573.97
1237,8/19/2012,39,223.79
1238,07/01/2012,20,129.16
1239,11/20/2009,29,843.55
1240,9/16/2012,40,260.96
1241,9/17/2009,47,263.81
1242,7/21/2010,16,60.76
1243,11/09/2010,29,3636.91
1244,01/10/2011,8,27663.92
1245,12/24/2010,16,2744.361
1246,5/30/2012,49,1201.934
1247,5/30/2012,38,395.84
1248,02/12/2009,31,206.54
1249,09/04/2009,25,318.14
1250,8/26/2010,5,177.05
1251,7/21/2009,40,1184.03
1252,09/12/2011,27,4722.83
1253,3/18/2009,23,130.16
1254,1/27/2010,1,5.06
1255,09/11/2011,4,103.9
1256,02/03/2011,35,1327.59
1257,02/03/2011,39,3401.8
1258,2/15/2011,44,181.61
1259,2/15/2011,35,111.55
1260,03/01/2012,36,1435.95
1261,03/01/2012,28,961.06
1262,08/10/2009,19,146.63
1263,08/10/2009,35,2506.2675
1264,12/13/2010,23,188.54
1265,10/15/2009,19,359.68
1266,10/15/2009,7,131.55
1267,10/15/2009,26,258.11
1268,10/15/2009,9,1288.515
1269,10/07/2009,36,277.88
1270,10/07/2009,13,3939.89
1271,10/07/2009,47,925.3
1272,9/17/2010,48,12072.9
1273,07/03/2009,34,3419.1505
1274,6/15/2010,1,195.04
1275,10/09/2010,32,1859.01
1276,10/09/2010,19,1781.11
1277,10/09/2010,44,185.32
1278,10/09/2010,15,73.41
1279,10/09/2010,28,43.66
1280,9/23/2009,16,130.11
1281,9/23/2009,15,4012.58
1282,9/23/2009,31,1295.54
1283,10/02/2011,24,238.25
1284,3/23/2012,39,403.73
1285,3/23/2012,3,86.85
1286,1/19/2011,15,1795.49
1287,1/19/2011,4,926.58
1288,1/22/2011,4,38.76
1289,3/23/2009,36,551.44
1290,01/07/2011,27,834.0625
1291,6/22/2011,15,417.88
1292,08/03/2011,42,493.56
1293,11/07/2011,18,360.24
1294,11/07/2011,46,1463.27
1295,8/26/2010,44,210.46
1296,3/17/2010,32,195.57
1297,07/07/2009,47,691.52
1298,07/07/2009,37,2756.17
1299,07/07/2009,29,5159.3725
1300,3/27/2009,36,307.65
1301,2/17/2010,11,558.62
1302,02/01/2011,21,556.45
1303,3/17/2012,11,61.46
1304,01/10/2009,31,2137.1
1305,01/10/2009,48,571.17
1306,4/16/2010,24,135.88
1307,03/07/2010,20,857.95
1308,10/16/2012,33,662.21
1309,09/11/2009,36,100.68
1310,10/12/2010,22,846.35
1311,10/12/2010,26,1976.3945
1312,6/19/2011,44,442.72
1313,6/19/2011,6,326.893
1314,11/07/2012,6,22.78
1315,11/12/2011,38,1806.43
1316,05/06/2011,29,1669.88
1317,09/08/2011,29,2018.45
1318,3/21/2011,29,87.68
1319,3/21/2011,46,3732.25
1320,05/11/2010,23,144.55
1321,02/06/2012,13,75.89
1322,12/28/2010,43,586.11
1323,09/08/2011,42,75.14
1324,5/31/2012,27,3874.12
1325,5/31/2012,8,1452.216
1326,09/12/2009,34,840.07
1327,6/17/2012,48,4789.89
1328,12/29/2010,40,430.88
1329,4/30/2011,7,82.06
1330,4/30/2011,41,23281.05
1331,05/03/2010,3,523.11
1332,05/03/2010,29,913.41
1333,8/22/2012,49,213.71
1334,8/22/2012,23,133.66
1335,07/03/2011,7,127.74
1336,07/03/2011,33,325.92
1337,2/22/2010,50,325.24
1338,11/30/2011,40,1765.05
1339,8/13/2010,4,12.8
1340,10/29/2011,3,709.04
1341,10/29/2011,25,978.77
1342,11/28/2009,46,129.44
1343,11/28/2009,32,1829.387
1344,08/02/2011,34,9626.86
1345,11/03/2012,42,813.535
1346,7/21/2011,36,18028.07
1347,10/12/2010,47,1880.8
1348,10/12/2010,42,7143.927
1349,05/10/2012,8,118.98
1350,05/10/2012,31,4910.09
1351,05/10/2012,36,1058.45
1352,02/11/2012,5,820.5645
1353,3/22/2009,5,7486.09
1354,3/22/2009,18,881.32
1355,3/22/2009,5,22.77
1356,10/22/2011,5,220.7875
1357,11/04/2009,20,160.29
1358,01/02/2009,3,124.81
1359,10/28/2012,47,706.68
1360,04/03/2011,24,6408.3
1361,10/05/2009,27,63.71
1362,10/05/2009,14,5388.8
1363,1/30/2012,43,1751.68
1364,1/30/2012,17,86.47
1365,1/30/2012,31,684.5
1366,02/12/2012,27,435.27
1367,02/12/2012,26,723.82
1368,1/19/2012,16,1684.96
1369,1/19/2012,9,1662.048
1370,1/19/2012,42,11460.76
1371,6/25/2009,1,159.51
1372,6/25/2009,30,5015.051
1373,5/28/2011,45,168.66
1374,08/04/2009,34,2560.59
1375,08/04/2009,16,189.04
1376,8/17/2010,37,2116.62
1377,1/22/2009,32,28180.08
1378,03/07/2011,12,27.05
1379,1/31/2010,34,6580.16
1380,03/08/2010,37,5610.84
1381,03/08/2010,20,455.34
1382,03/08/2010,35,2329.646
1383,11/04/2010,36,275.06
1384,9/25/2009,1,27.96
1385,2/13/2009,45,3699.22
1386,2/13/2009,6,48.93
1387,8/19/2011,5,397.55
1388,8/19/2011,34,676.26
1389,03/12/2011,42,451.32
1390,03/12/2011,15,217.66
1391,03/12/2011,5,1374.67
1392,03/12/2011,12,76.42
1393,3/28/2012,27,4891.86
1394,3/28/2012,37,6039.1
1395,3/28/2012,31,206.49
1396,3/28/2012,41,80.54
1397,9/25/2009,8,1217.62
1398,9/25/2009,32,1725.0325
1399,08/12/2012,20,82.97
1400,08/12/2012,25,13701.35
1401,1/31/2012,24,512.83
1402,2/27/2010,35,41.23
1403,6/28/2010,7,381.1995
1404,5/19/2012,32,135.2
1405,1/14/2011,35,5428.49
1406,06/01/2009,41,5178.17
1407,06/01/2009,32,535.24
1408,8/21/2010,32,563.08
1409,2/19/2010,5,192.12
1410,2/19/2010,33,3917.61
1411,2/19/2010,34,2788.04
1412,11/23/2009,4,56.47
1413,12/18/2009,19,216.25
1414,07/06/2009,40,1861.36
1415,07/06/2009,42,937.62
1416,07/06/2009,11,33.02
1417,7/17/2012,5,199.16
1418,06/12/2009,28,967.27
1419,7/19/2012,45,483.74
1420,7/19/2012,27,159.65
1421,3/19/2011,43,7452.137
1422,12/27/2012,37,173.11
1423,12/27/2012,11,86.68
1424,12/27/2012,41,833.51
1425,09/08/2011,9,1031.06
1426,12/08/2010,14,138.31
1427,3/15/2009,17,30.62
1428,10/20/2011,12,2266.7
1429,1/13/2011,23,38.99
1430,8/14/2009,48,80.33
1431,1/31/2009,42,6244.18
1432,1/31/2009,41,239.75
1433,1/31/2009,30,150.2
1434,8/15/2009,5,2019.65
1435,07/03/2009,7,55.81
1436,07/03/2009,38,373.07
1437,04/08/2009,37,161.02
1438,8/18/2012,39,679.95
1439,8/18/2012,44,1579.56
1440,01/10/2009,32,4906.85
1441,07/04/2009,5,2017.5
1442,6/19/2010,21,8468.63
1443,12/16/2012,46,265.88
1444,12/16/2012,1,1500.82
1445,12/16/2012,19,3093.864
1446,9/20/2012,6,232.21
1447,9/20/2012,16,88.3
1448,03/03/2010,26,191.55
1449,03/03/2010,29,938.86
1450,11/01/2010,46,503.17
1451,2/28/2010,14,453.99
1452,05/07/2011,37,284.58
1453,05/07/2011,9,1010.26
1454,07/10/2012,23,990.5
1455,9/29/2011,49,651.9
1456,10/25/2010,27,2575.01
1457,9/17/2010,32,85.49
1458,9/17/2010,15,926.3
1459,11/23/2011,2,68.66
1460,9/13/2012,30,201.09
1461,08/03/2012,17,191.67
1462,11/17/2010,28,2752
1463,11/17/2010,12,72.82
1464,08/10/2012,13,64.46
1465,02/03/2011,50,298.12
1466,12/14/2009,37,4411.5
1467,4/17/2011,29,213.35
1468,09/06/2009,44,447.42
1469,8/16/2012,41,90.88
1470,10/12/2010,4,29.05
1471,7/13/2011,23,1314.64
1472,12/03/2012,49,638.91
1473,7/13/2012,46,2332.23
1474,02/04/2009,33,4610.35
1475,02/04/2009,18,610.07
1476,02/04/2009,14,181.49
1477,12/20/2011,41,248.86
1478,12/20/2011,42,278.01
1479,5/30/2011,50,281.81
1480,10/09/2010,14,243.23
1481,10/09/2010,24,1326.51
1482,03/10/2011,31,127.9
1483,1/22/2010,17,110.74
1484,04/11/2011,26,73.82
1485,4/16/2011,38,154.85
1486,4/16/2011,32,4941.7725
1487,11/27/2010,24,1155.5835
1488,08/09/2010,19,77.57
1489,08/10/2009,44,12689.87
1490,8/26/2010,24,905.32
1491,8/26/2010,16,1702.499
1492,06/07/2011,27,632.55
1493,06/07/2011,48,90.96
1494,06/07/2011,32,1997.13
1495,5/20/2010,10,64.13
1496,12/29/2010,24,492.71
1497,12/29/2010,14,1042.06
1498,09/07/2011,16,760.2485
1499,09/06/2009,43,5041.46
1500,09/06/2009,45,282.98
1501,09/06/2009,27,8817.71
1502,2/25/2009,39,1140.26
1503,2/25/2009,31,2645.8
1504,01/02/2010,32,11103.75
1505,5/31/2012,46,7965.9025
1506,05/12/2009,44,3202.25
1507,05/12/2009,11,81.25
1508,05/12/2009,18,57.17
1509,05/12/2009,12,41.97
1510,05/12/2009,10,35.64
1511,10/22/2010,8,28761.52
1512,6/17/2009,33,750.66
1513,6/17/2009,8,254.32
1514,6/17/2009,42,2149.37
1515,07/10/2011,33,5661.08
1516,12/11/2009,25,334.71
1517,9/27/2009,49,1981.26
1518,1/26/2011,15,1756.46
1519,2/13/2011,8,49.04
1520,2/13/2011,6,2320.35
1521,7/20/2012,26,139.54
1522,7/20/2012,28,199.52
1523,7/20/2012,39,85.66
1524,1/18/2010,14,35.48
1525,1/18/2010,1,15
1526,10/12/2011,18,1758.41
1527,7/29/2010,47,2766.818
1528,10/26/2010,38,689.67
1529,10/04/2012,30,2219.79
1530,10/04/2012,25,237.36
1531,08/07/2012,35,195.23
1532,08/07/2012,35,4051.8
1533,2/19/2011,4,3465.97
1534,2/19/2011,13,1307.88
1535,9/24/2010,13,104.51
1536,12/18/2009,12,1064.7865
1537,04/12/2012,10,131.09
1538,04/12/2012,33,1817.9
1539,06/01/2009,17,124.06
1540,2/16/2011,19,138.05
1541,2/26/2012,29,433.44
1542,07/10/2012,8,55.59
1543,5/17/2012,33,112.36
1544,5/17/2012,16,481.049
1545,1/22/2009,36,562.8
1546,03/04/2011,43,5544.99
1547,6/22/2011,12,2011.6355
1548,6/29/2009,43,260.59
1549,3/27/2012,13,75.27
1550,3/27/2012,31,1184.53
1551,3/27/2012,35,3683.73
1552,05/03/2012,42,364.8
1553,11/19/2011,48,15602.93
1554,11/13/2010,8,1118.82
1555,11/13/2010,48,79.75
1556,12/02/2012,36,10006.28
1557,12/02/2012,36,407.17
1558,10/29/2010,14,199.93
1559,2/23/2009,22,834.81
1560,5/20/2010,39,335.35
1561,7/26/2009,10,1925.83
1562,09/05/2012,15,605.1
1563,7/25/2011,15,113.5
1564,09/08/2011,17,357.43
1565,09/08/2011,21,4754.08
1566,12/16/2009,13,1601.32
1567,8/17/2010,43,264.75
1568,11/13/2010,44,3367.24
1569,11/13/2010,37,5723.24
1570,3/23/2010,27,188.07
1571,12/24/2010,43,1281.28
1572,12/24/2010,13,1940.31
1573,12/24/2010,4,430.848
1574,11/21/2010,40,933.21
1575,02/07/2010,10,748.25
1576,05/08/2009,15,260.39
1577,05/01/2011,50,3904.12
1578,05/01/2011,41,343.64
1579,05/01/2011,42,256.64
1580,7/29/2009,25,185.64
1581,7/29/2009,34,225.98
1582,11/08/2010,1,16.73
1583,8/30/2012,17,518.8
1584,09/06/2009,10,42.67
1585,12/12/2010,32,690.88
1586,06/02/2012,32,824.24
1587,02/05/2011,14,438.47
1588,12/14/2010,11,230.72
1589,12/14/2010,45,293.47
1590,12/14/2010,33,88.7
1591,12/14/2010,23,262.78
1592,12/14/2010,10,142.15
1593,04/04/2012,21,330.22
1594,5/30/2010,6,321.71
1595,10/30/2012,48,5198.12
1596,10/30/2012,23,188.53
1597,10/30/2012,19,718.41
1598,12/05/2009,35,436.98
1599,7/22/2010,4,136.68
1600,7/22/2010,24,1452.48
1601,7/22/2010,19,3555.29
1602,2/21/2010,38,71.12
1603,12/12/2010,9,691.09
1604,12/12/2010,33,713.7
1605,06/05/2011,15,333.3
1606,11/21/2010,27,85.77
1607,11/21/2010,13,149.31
1608,12/18/2011,6,54.3
1609,04/03/2010,1,1409.86
1610,01/11/2012,35,9843.11
1611,01/11/2012,15,7190.06
1612,11/28/2012,38,3701.5205
1613,5/16/2009,27,7333.45
1614,6/26/2012,41,4256.51
1615,6/26/2012,12,503.08
1616,6/26/2012,15,76.94
1617,8/20/2011,37,252.99
1618,10/14/2012,36,17304.85
1619,10/14/2012,20,794.32
1620,08/06/2009,31,163.89
1621,08/06/2009,12,115.45
1622,10/07/2009,2,154.94
1623,10/07/2009,44,1642.642
1624,1/16/2010,4,770.76
1625,08/03/2012,37,270.43
1626,12/31/2011,24,1339.25
1627,07/03/2009,8,1209.37
1628,7/30/2009,23,404.24
1629,7/30/2009,32,1381.88
1630,01/10/2009,43,1307.35
1631,01/10/2009,3,523.58
1632,11/07/2012,19,257.97
1633,02/07/2011,42,619.77
1634,8/22/2010,21,7512.03
1635,03/12/2012,27,2853.8835
1636,11/09/2011,31,240.63
1637,11/01/2012,44,192.33
1638,7/18/2011,3,8.6
1639,9/29/2010,13,1663.83
1640,1/25/2011,24,265.35
1641,6/25/2009,40,7381.19
1642,4/27/2012,25,945.36
1643,11/06/2010,46,9046.33
1644,11/06/2010,43,367.96
1645,11/06/2010,27,159.05
1646,11/06/2010,39,116.14
1647,4/26/2009,18,3344.11
1648,11/05/2012,32,463
1649,09/05/2010,6,90.75
1650,07/03/2011,39,113.09
1651,01/12/2009,27,1603.27
1652,12/19/2009,4,41.53
1653,6/14/2011,3,2222.61
1654,11/21/2010,11,618.1965
1655,12/06/2009,13,5236.14
1656,12/06/2009,11,74.02
1657,05/07/2010,47,198.08
1658,2/20/2011,28,1553.66
1659,2/20/2011,30,3276.9965
1660,9/14/2010,26,363.16
1661,9/14/2010,45,12571.63
1662,9/14/2010,21,128.86
1663,9/14/2010,45,17884.53
1664,12/04/2011,5,54.8
1665,12/04/2011,40,1038.19
1666,8/14/2012,9,51.75
1667,8/18/2011,34,772.56
1668,01/06/2011,16,108.73
1669,05/10/2009,49,309.46
1670,01/04/2010,3,876.75
1671,5/22/2011,22,1168.28
1672,1/24/2012,31,614.35
1673,1/24/2012,1,3.63
1674,1/24/2012,31,172.99
1675,7/21/2010,29,1935.25
1676,7/21/2010,13,278.5
1677,7/21/2010,42,5423.58
1678,11/06/2011,26,1196.7915
1679,07/05/2012,46,325.97
1680,07/05/2012,10,49.65
1681,03/02/2012,45,1375.3765
1682,9/16/2011,42,642.1
1683,7/14/2009,47,945.86
1684,7/14/2009,12,2340.504
1685,10/29/2011,33,94.39
1686,1/15/2011,32,249.59
1687,10/14/2010,39,110.36
1688,11/04/2009,9,58.98
1689,07/02/2009,9,1455.04
1690,03/02/2012,30,11041.42
1691,02/04/2011,32,73.55
1692,02/04/2011,46,4804.0385
1693,3/18/2011,14,76.06
1694,3/18/2011,50,18056.68
1695,7/24/2010,42,372.69
1696,10/17/2012,11,65.5
1697,11/27/2011,14,136.85
1698,11/27/2011,1,12.74
1699,03/05/2009,5,185.79
1700,03/05/2009,9,196.41
1701,03/05/2009,9,186.67
1702,1/25/2012,12,480.73
1703,1/25/2012,25,159
1704,05/08/2010,32,171.52
1705,9/28/2009,16,84.01
1706,07/02/2012,23,445.17
1707,10/04/2010,37,2329.4
1708,5/26/2009,9,106.05
1709,5/26/2009,45,698.1
1710,2/20/2010,40,1370.49
1711,12/04/2010,5,39.44
1712,12/04/2010,3,11.01
1713,08/05/2010,26,195.51
1714,08/05/2010,38,377.13
1715,12/09/2011,4,170.45
1716,12/09/2011,28,350.42
1717,02/04/2009,40,69.66
1718,5/28/2012,6,112.4
1719,5/28/2012,23,249.64
1720,08/05/2012,11,1255.48
1721,08/05/2012,46,411.56
1722,6/19/2009,3,46.46
1723,03/02/2010,32,303.59
1724,03/02/2010,36,191.6
1725,03/11/2009,36,317.59
1726,09/07/2011,16,48.37
1727,7/23/2010,47,1005.74
1728,7/23/2010,37,6477.7395
1729,04/07/2009,14,244.85
1730,3/23/2012,21,316.35
1731,08/09/2010,11,109.37
1732,6/29/2011,50,6206.16
1733,6/22/2009,50,15383.7
1734,6/22/2009,31,1637.457
1735,1/21/2012,16,1554.53
1736,12/07/2010,1,356.95
1737,12/07/2010,17,112.86
1738,12/07/2010,38,2063.42
1739,09/02/2012,24,116.82
1740,09/02/2012,45,483.64
1741,06/06/2010,4,33.64
1742,06/06/2010,29,701.94
1743,12/14/2010,33,126.88
1744,12/14/2010,42,906.64
1745,12/14/2010,45,882.96
1746,12/14/2010,3,58.14
1747,05/10/2010,39,1538.33
1748,05/10/2010,39,147.46
1749,04/12/2011,4,473.88
1750,04/12/2011,50,849.031
1751,1/29/2009,4,1042.63
1752,12/12/2009,32,270.73
1753,1/25/2012,30,251.11
1754,06/12/2012,21,64.44
1755,04/06/2009,16,77.96
1756,04/10/2009,29,9492.92
1757,9/24/2009,2,45.64
1758,6/30/2011,21,2954.14
1759,6/30/2011,34,3375.3075
1760,01/03/2009,15,85.56
1761,01/03/2009,8,754.6555
1762,6/24/2010,19,108.21
1763,4/22/2012,1,36.31
1764,4/22/2012,18,388.15
1765,4/22/2010,11,231.27
1766,05/03/2011,15,150.33
