StatusKey,reservation_status_date,is_canceled,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,days_in_waiting_list,reservation_status,stays_in_weekend_nights,stays_in_week_nights
494,2015-06-29,1,0,0,0,0,Canceled,3,5
495,2015-06-30,1,0,0,0,0,Canceled,2,1
496,2015-06-30,1,0,0,0,0,Canceled,1,2
497,2015-06-30,1,0,0,0,0,Canceled,2,5
498,2015-06-30,1,0,0,0,0,Canceled,0,1
499,2015-06-30,1,0,0,0,0,Canceled,0,4
500,2015-06-30,1,0,1,0,0,Canceled,2,5
501,2015-06-30,1,0,0,0,0,Canceled,1,0
502,2015-06-30,1,0,0,0,0,Canceled,2,4
503,2015-06-30,1,0,1,0,0,Canceled,2,1
504,2015-06-30,1,0,0,0,0,Canceled,0,5
505,2015-06-30,1,0,0,0,0,Canceled,1,5
506,2015-06-30,1,0,0,0,0,Canceled,1,3
507,2015-06-30,1,0,1,0,0,Canceled,0,2
508,2015-06-30,1,0,0,0,0,Canceled,0,3
509,2015-06-30,1,0,0,0,0,Canceled,0,2
510,2015-07-01,0,0,0,0,0,Check-Out,2,5
511,2015-07-01,1,0,0,0,0,Canceled,1,0
512,2015-07-01,0,0,0,0,0,Check-Out,0,0
513,2015-07-01,1,0,0,0,0,Canceled,3,7
514,2015-07-01,1,0,0,0,0,Canceled,0,4
515,2015-07-01,1,0,0,0,0,Canceled,0,2
516,2015-07-01,1,0,0,0,0,Canceled,0,5
517,2015-07-01,1,0,0,0,0,Canceled,2,4
518,2015-07-01,1,0,2,0,0,Canceled,2,3
519,2015-07-02,0,0,0,1,0,Check-Out,0,1
520,2015-07-02,1,0,0,0,0,Canceled,2,0
521,2015-07-02,1,0,0,0,0,Canceled,2,7
522,2015-07-02,1,0,0,0,0,Canceled,1,4
523,2015-07-02,1,0,0,0,0,Canceled,1,3
524,2015-07-02,1,0,0,0,0,Canceled,2,3
525,2015-07-02,0,0,0,4,0,Check-Out,0,1
526,2015-07-02,1,0,0,0,0,Canceled,0,2
527,2015-07-02,1,0,1,0,0,Canceled,1,5
528,2015-07-02,0,1,0,4,0,Check-Out,0,1
529,2015-07-02,1,0,0,0,0,Canceled,2,4
530,2015-07-02,1,0,0,0,0,Canceled,1,1
531,2015-07-02,1,0,0,0,0,No-Show,2,3
532,2015-07-02,1,0,1,0,0,Canceled,1,1
533,2015-07-02,1,0,1,0,0,Canceled,0,2
534,2015-07-02,0,0,0,0,0,Check-Out,0,1
535,2015-07-03,1,0,0,0,0,Canceled,2,7
536,2015-07-03,1,0,0,0,0,Canceled,1,3
537,2015-07-03,1,0,0,0,0,Canceled,0,5
538,2015-07-03,1,0,0,0,0,Canceled,0,1
539,2015-07-03,1,0,0,0,0,Canceled,2,3
540,2015-07-03,0,0,0,0,0,Check-Out,0,1
541,2015-07-03,1,0,0,0,0,Canceled,0,3
542,2015-07-03,1,0,1,0,0,Canceled,2,1
543,2015-07-03,1,0,0,0,0,Canceled,1,5
544,2015-07-03,1,0,1,0,0,Canceled,0,1
545,2015-07-03,1,0,0,0,0,Canceled,2,5
546,2015-07-03,1,0,0,0,0,Canceled,1,1
547,2015-07-03,1,0,0,0,0,Canceled,0,2
548,2015-07-03,0,0,0,0,0,Check-Out,0,2
549,2015-07-03,1,0,0,0,0,Canceled,1,2
550,2015-07-03,1,0,0,0,0,Canceled,2,6
551,2015-07-03,1,0,0,0,0,Canceled,4,10
552,2015-07-04,0,0,0,0,0,Check-Out,0,1
553,2015-07-04,1,0,0,0,0,Canceled,4,9
554,2015-07-04,1,0,0,0,0,No-Show,0,1
555,2015-07-04,1,0,0,0,0,Canceled,1,2
556,2015-07-04,0,0,0,0,0,Check-Out,0,2
557,2015-07-04,1,0,0,0,0,Canceled,2,4
558,2015-07-04,1,0,0,0,0,No-Show,2,1
559,2015-07-04,1,0,0,0,0,Canceled,0,3
560,2015-07-05,0,0,0,0,0,Check-Out,0,4
561,2015-07-05,0,0,0,0,0,Check-Out,0,2
562,2015-07-05,0,0,0,0,0,Check-Out,0,1
563,2015-07-05,0,0,0,0,0,Check-Out,0,3
564,2015-07-06,1,0,0,0,0,No-Show,1,2
565,2015-07-06,1,0,0,0,0,Canceled,0,1
566,2015-07-06,1,0,0,0,0,Canceled,0,3
567,2015-07-06,0,0,0,0,0,Check-Out,0,0
568,2015-07-06,1,0,1,0,0,Canceled,0,4
569,2015-07-06,1,0,0,0,0,Canceled,2,5
570,2015-07-06,1,0,0,0,0,Canceled,1,0
571,2015-07-06,1,0,0,0,0,Canceled,6,12
572,2015-07-06,1,0,1,0,0,Canceled,0,2
573,2015-07-06,1,0,1,0,0,Canceled,1,3
574,2015-07-06,1,0,1,0,0,Canceled,2,5
575,2015-07-06,0,0,0,0,0,Check-Out,1,1
576,2015-07-06,1,0,0,0,0,Canceled,1,4
577,2015-07-06,1,0,0,0,0,No-Show,1,3
578,2015-07-06,1,0,0,0,0,Canceled,0,2
579,2015-07-06,0,0,0,0,0,Check-Out,1,3
580,2015-07-06,1,0,0,0,0,Canceled,1,3
581,2015-07-06,0,0,0,0,0,Check-Out,1,0
582,2015-07-06,1,0,1,0,0,Canceled,1,5
583,2015-07-06,0,0,0,0,0,Check-Out,1,2
584,2015-07-06,1,0,0,0,0,Canceled,1,1
585,2015-07-06,1,0,1,0,0,Canceled,2,2
586,2015-07-06,0,0,0,0,0,Check-Out,1,4
587,2015-07-07,1,0,1,0,0,Canceled,2,5
588,2015-07-07,1,0,0,0,0,Canceled,2,3
589,2015-07-07,1,0,0,0,0,Canceled,4,10
590,2015-07-07,0,0,0,0,0,Check-Out,2,4
591,2015-07-07,1,0,0,0,0,Canceled,0,3
592,2015-07-07,0,0,0,0,0,Check-Out,2,3
593,2015-07-07,1,0,0,0,0,Canceled,1,1
594,2015-07-07,0,0,0,0,0,Check-Out,2,1
595,2015-07-07,0,0,0,0,0,Check-Out,2,0
596,2015-07-07,1,0,0,0,0,Canceled,2,7
597,2015-07-07,1,0,0,0,0,Canceled,2,1
598,2015-07-07,1,0,0,0,0,Canceled,1,3
599,2015-07-07,1,0,0,0,0,Canceled,2,5
600,2015-07-07,0,0,0,0,0,Check-Out,2,2
601,2015-07-07,0,0,0,0,0,Check-Out,0,0
602,2015-07-07,0,0,0,0,0,Check-Out,1,0
603,2015-07-08,1,0,0,0,0,Canceled,1,0
604,2015-07-08,0,0,0,0,0,Check-Out,2,5
605,2015-07-08,0,0,0,0,0,Check-Out,2,4
606,2015-07-08,1,0,0,0,0,Canceled,1,5
607,2015-07-08,1,0,3,0,0,Canceled,1,1
608,2015-07-08,1,0,0,0,0,Canceled,0,1
609,2015-07-08,0,0,0,0,0,Check-Out,0,1
610,2015-07-08,0,0,0,0,0,Check-Out,2,1
611,2015-07-08,1,0,1,0,0,Canceled,0,1
612,2015-07-08,0,0,0,0,0,Check-Out,1,1
613,2015-07-08,0,0,0,0,0,Check-Out,2,2
614,2015-07-08,1,0,1,0,0,Canceled,2,5
615,2015-07-08,1,0,0,0,0,Canceled,2,7
616,2015-07-08,1,0,0,0,0,Canceled,0,2
617,2015-07-08,1,0,0,0,0,Canceled,2,5
618,2015-07-09,1,0,0,0,0,No-Show,0,1
619,2015-07-09,1,0,1,0,0,Canceled,2,1
620,2015-07-09,1,0,0,0,0,Canceled,0,2
621,2015-07-09,0,0,0,0,0,Check-Out,0,1
622,2015-07-09,1,0,0,0,0,Canceled,2,5
623,2015-07-09,0,0,0,0,0,Check-Out,2,4
624,2015-07-09,1,0,0,0,0,Canceled,1,1
625,2015-07-09,1,0,1,0,0,Canceled,0,3
626,2015-07-09,0,0,0,0,0,Check-Out,2,3
627,2015-07-09,0,0,0,0,0,Check-Out,2,5
628,2015-07-09,1,0,0,0,0,Canceled,2,2
629,2015-07-09,0,0,0,0,0,Check-Out,0,2
630,2015-07-09,0,0,0,0,0,Check-Out,1,2
631,2015-07-09,1,0,0,0,0,Canceled,1,0
632,2015-07-09,0,0,0,0,0,Check-Out,2,2
633,2015-07-10,1,0,0,0,0,Canceled,1,1
634,2015-07-10,0,0,0,0,0,Check-Out,0,0
635,2015-07-10,0,0,0,0,0,Check-Out,2,4
636,2015-07-10,1,0,0,0,0,Canceled,2,5
637,2015-07-10,0,0,0,0,0,Check-Out,0,1
638,2015-07-10,0,0,0,0,0,Check-Out,2,5
639,2015-07-10,1,0,0,0,0,Canceled,1,2
640,2015-07-10,0,0,0,0,0,Check-Out,0,2
641,2015-07-10,1,0,0,0,0,Canceled,1,4
642,2015-07-10,0,0,0,0,0,Check-Out,2,3
643,2015-07-10,1,0,0,0,0,Canceled,2,6
644,2015-07-10,0,0,0,0,0,Check-Out,1,3
645,2015-07-10,1,0,1,0,0,Canceled,0,2
646,2015-07-10,0,0,0,0,0,Check-Out,0,3
647,2015-07-11,1,0,0,0,0,Canceled,1,4
648,2015-07-11,1,0,0,0,0,Canceled,2,1
649,2015-07-11,1,0,0,0,0,Canceled,4,7
650,2015-07-11,1,0,0,0,0,Canceled,1,5
651,2015-07-11,0,0,0,0,0,Check-Out,0,1
652,2015-07-11,0,0,0,0,0,Check-Out,2,6
653,2015-07-11,1,0,0,0,0,Canceled,0,1
654,2015-07-11,1,0,0,0,0,Canceled,2,5
655,2015-07-11,0,0,0,0,0,Check-Out,0,2
656,2015-07-11,1,0,0,0,0,Canceled,1,2
657,2015-07-11,0,0,0,0,0,Check-Out,0,3
658,2015-07-11,0,0,0,0,0,Check-Out,2,4
659,2015-07-11,0,0,0,0,0,Check-Out,2,5
660,2015-07-11,0,0,0,0,0,Check-Out,0,4
661,2015-07-11,0,0,0,0,0,Check-Out,1,4
662,2015-07-11,1,0,0,0,0,No-Show,3,6
663,2015-07-12,0,0,0,0,0,Check-Out,0,3
664,2015-07-12,0,0,0,0,0,Check-Out,1,5
665,2015-07-12,0,0,0,0,0,Check-Out,0,4
666,2015-07-12,1,0,0,0,0,No-Show,2,3
667,2015-07-12,0,0,0,0,0,Check-Out,2,7
668,2015-07-12,1,0,0,0,0,Canceled,2,2
669,2015-07-12,1,0,0,0,0,No-Show,4,10
670,2015-07-12,0,0,0,0,0,Check-Out,0,1
671,2015-07-12,0,0,0,0,0,Check-Out,2,5
672,2015-07-12,0,0,0,0,0,Check-Out,0,2
673,2015-07-12,0,0,0,0,0,Check-Out,2,6
674,2015-07-13,0,0,0,0,0,Check-Out,1,1
675,2015-07-13,0,0,0,0,0,Check-Out,1,2
676,2015-07-13,0,0,0,0,0,Check-Out,3,8
677,2015-07-13,0,0,0,0,0,Check-Out,3,7
678,2015-07-13,0,0,0,0,0,Check-Out,1,3
679,2015-07-13,0,0,0,0,0,Check-Out,1,4
680,2015-07-13,1,0,0,0,0,Canceled,0,3
681,2015-07-13,1,0,0,0,0,Canceled,1,3
682,2015-07-13,0,0,0,0,0,Check-Out,1,0
683,2015-07-13,1,0,0,0,0,Canceled,2,5
684,2015-07-13,1,0,0,0,0,No-Show,1,0
685,2015-07-13,1,0,0,0,0,Canceled,1,4
686,2015-07-13,0,0,0,0,0,Check-Out,1,5
687,2015-07-13,0,0,0,0,0,Check-Out,2,5
688,2015-07-13,1,0,0,0,0,Canceled,0,2
689,2015-07-13,1,0,0,0,0,No-Show,1,2
690,2015-07-14,0,0,0,0,0,Check-Out,3,5
691,2015-07-14,1,0,0,0,0,Canceled,1,2
692,2015-07-14,1,0,0,0,0,Canceled,2,4
693,2015-07-14,1,0,0,0,0,Canceled,0,2
694,2015-07-14,1,0,0,0,0,Canceled,2,2
695,2015-07-14,1,0,0,0,0,Canceled,3,8
696,2015-07-14,1,0,0,0,0,Canceled,3,5
697,2015-07-14,0,0,0,0,0,Check-Out,2,4
698,2015-07-14,1,0,0,0,0,Canceled,1,1
699,2015-07-14,0,0,0,0,0,Check-Out,2,1
700,2015-07-14,0,0,0,0,0,Check-Out,2,0
701,2015-07-14,0,0,0,0,0,Check-Out,2,3
702,2015-07-14,0,0,0,0,0,Check-Out,4,6
703,2015-07-14,0,0,0,0,0,Check-Out,1,0
704,2015-07-14,1,0,0,0,0,Canceled,2,5
705,2015-07-14,0,0,0,0,0,Check-Out,2,5
706,2015-07-14,1,0,1,0,0,Canceled,1,2
707,2015-07-14,0,0,0,0,0,Check-Out,2,2
708,2015-07-14,0,0,0,0,0,Check-Out,4,5
709,2015-07-14,1,0,0,0,0,Canceled,0,5
710,2015-07-15,0,0,0,5,0,Check-Out,0,1
711,2015-07-15,1,0,0,0,0,No-Show,0,4
712,2015-07-15,1,0,0,0,0,Canceled,0,1
713,2015-07-15,1,0,0,0,0,Canceled,2,6
714,2015-07-15,1,0,0,0,0,Canceled,0,4
715,2015-07-15,1,0,0,0,0,Canceled,0,3
716,2015-07-15,1,0,0,0,0,Canceled,1,3
717,2015-07-15,0,0,0,1,0,Check-Out,0,1
718,2015-07-15,1,1,1,3,0,Canceled,0,2
719,2015-07-15,0,0,0,0,0,Check-Out,2,3
720,2015-07-15,1,0,0,0,0,Canceled,1,2
721,2015-07-15,1,0,1,0,0,Canceled,2,4
722,2015-07-15,0,0,0,0,0,Check-Out,2,2
723,2015-07-15,1,0,0,0,0,Canceled,2,5
724,2015-07-15,0,0,0,0,0,Check-Out,2,1
725,2015-07-15,1,0,0,0,0,No-Show,2,5
726,2015-07-15,0,0,0,0,0,Check-Out,1,1
727,2015-07-15,0,1,0,1,0,Check-Out,0,1
728,2015-07-15,0,0,0,0,0,Check-Out,4,10
729,2015-07-15,0,0,0,0,0,Check-Out,4,6
730,2015-07-15,0,0,0,0,0,Check-Out,2,5
731,2015-07-15,0,0,0,0,0,Check-Out,0,1
732,2015-07-16,1,0,0,0,0,No-Show,0,2
733,2015-07-16,0,0,0,0,0,Check-Out,2,5
734,2015-07-16,0,1,0,0,0,Check-Out,0,0
735,2015-07-16,0,0,0,0,0,Check-Out,2,7
736,2015-07-16,1,0,0,0,0,Canceled,0,5
737,2015-07-16,0,0,0,0,0,Check-Out,1,2
738,2015-07-16,0,0,0,0,0,Check-Out,2,6
739,2015-07-16,0,0,0,0,0,Check-Out,2,4
740,2015-07-16,0,0,0,0,0,Check-Out,0,1
741,2015-07-16,0,0,0,0,0,Check-Out,4,11
742,2015-07-16,0,0,0,0,0,Check-Out,0,2
743,2015-07-16,1,0,0,0,0,Canceled,0,4
744,2015-07-16,0,0,0,0,0,Check-Out,4,7
745,2015-07-16,1,0,0,0,0,Canceled,2,1
746,2015-07-16,0,0,0,0,0,Check-Out,4,10
747,2015-07-16,0,0,0,0,0,Check-Out,2,3
748,2015-07-16,1,0,0,0,0,Canceled,0,3
749,2015-07-16,0,0,0,0,0,Check-Out,2,2
750,2015-07-16,0,1,0,1,0,Check-Out,0,1
751,2015-07-16,1,0,0,0,0,Canceled,0,1
752,2015-07-16,0,0,0,0,0,Check-Out,3,7
753,2015-07-17,0,0,0,1,0,Check-Out,2,8
754,2015-07-17,0,0,0,0,0,Check-Out,2,3
755,2015-07-17,1,0,1,0,0,Canceled,2,5
756,2015-07-17,1,0,0,0,0,Canceled,1,3
757,2015-07-17,1,0,0,0,0,Canceled,0,3
758,2015-07-17,1,0,0,0,0,Canceled,2,5
759,2015-07-17,1,0,0,0,0,Canceled,4,8
760,2015-07-17,1,0,0,0,0,Canceled,0,4
761,2015-07-17,1,0,0,0,0,Canceled,1,1
762,2015-07-17,1,0,0,0,0,Canceled,2,4
763,2015-07-17,1,0,0,0,0,Canceled,0,2
764,2015-07-17,0,0,0,0,0,Check-Out,0,0
765,2015-07-17,0,0,0,0,0,Check-Out,2,4
766,2015-07-17,0,0,0,0,0,Check-Out,2,8
767,2015-07-17,1,0,0,0,0,No-Show,0,2
768,2015-07-17,0,0,0,0,0,Check-Out,1,3
769,2015-07-17,1,0,0,0,0,Canceled,0,1
770,2015-07-17,1,0,1,2,0,Canceled,0,1
771,2015-07-17,0,0,0,0,0,Check-Out,2,5
772,2015-07-17,0,0,0,0,0,Check-Out,4,10
773,2015-07-17,1,0,0,0,0,Canceled,1,2
774,2015-07-17,0,0,0,0,0,Check-Out,3,8
775,2015-07-17,0,0,0,0,0,Check-Out,2,7
776,2015-07-17,0,0,0,0,0,Check-Out,0,1
777,2015-07-17,0,0,0,0,0,Check-Out,0,2
778,2015-07-18,1,0,0,0,0,Canceled,1,3
779,2015-07-18,1,0,0,0,0,Canceled,2,4
780,2015-07-18,0,0,0,0,0,Check-Out,0,4
781,2015-07-18,0,1,0,0,0,Check-Out,0,1
782,2015-07-18,0,0,0,0,0,Check-Out,2,4
783,2015-07-18,0,0,0,0,0,Check-Out,1,4
784,2015-07-18,1,0,1,0,0,Canceled,2,6
785,2015-07-18,0,0,0,0,0,Check-Out,0,2
786,2015-07-18,1,0,0,0,0,Canceled,2,5
787,2015-07-18,0,0,0,0,0,Check-Out,2,6
788,2015-07-18,1,0,0,0,0,Canceled,2,2
789,2015-07-18,0,0,0,0,0,Check-Out,2,5
790,2015-07-18,0,0,0,0,0,Check-Out,2,9
791,2015-07-18,0,0,0,0,0,Check-Out,0,3
792,2015-07-18,0,0,0,0,0,Check-Out,0,1
793,2015-07-19,0,0,0,0,0,Check-Out,0,1
794,2015-07-19,0,0,0,0,0,Check-Out,2,7
795,2015-07-19,0,0,0,0,0,Check-Out,4,11
796,2015-07-19,0,0,0,0,0,Check-Out,4,10
797,2015-07-19,0,0,0,0,0,Check-Out,1,5
798,2015-07-19,0,0,0,0,0,Check-Out,0,2
799,2015-07-19,0,0,0,0,0,Check-Out,0,5
800,2015-07-19,0,0,0,0,0,Check-Out,0,3
801,2015-07-19,0,0,0,0,0,Check-Out,2,6
802,2015-07-19,0,0,0,0,0,Check-Out,2,5
803,2015-07-20,1,0,1,0,0,Canceled,1,2
804,2015-07-20,1,0,0,0,0,Canceled,2,7
805,2015-07-20,1,0,0,0,0,No-Show,3,8
806,2015-07-20,0,0,0,0,0,Check-Out,1,5
807,2015-07-20,0,0,0,0,0,Check-Out,3,7
808,2015-07-20,0,0,0,0,0,Check-Out,4,10
809,2015-07-20,1,0,0,0,0,Canceled,2,5
810,2015-07-20,1,0,0,0,0,Canceled,0,2
811,2015-07-20,0,0,0,0,0,Check-Out,1,1
812,2015-07-20,1,0,0,0,0,Canceled,2,6
813,2015-07-20,1,0,1,0,0,Canceled,0,2
814,2015-07-20,1,0,0,0,0,Canceled,1,2
815,2015-07-20,1,0,0,0,0,Canceled,2,4
816,2015-07-20,0,0,0,0,0,Check-Out,0,0
817,2015-07-20,0,0,0,0,0,Check-Out,1,2
818,2015-07-20,1,0,0,0,0,Canceled,0,3
819,2015-07-20,1,0,0,0,0,Canceled,0,1
820,2015-07-20,0,0,0,0,0,Check-Out,1,0
821,2015-07-20,0,1,0,1,0,Check-Out,1,0
822,2015-07-20,0,0,0,0,0,Check-Out,1,3
823,2015-07-20,0,0,0,0,0,Check-Out,2,5
824,2015-07-20,1,0,0,0,0,Canceled,4,10
825,2015-07-20,1,0,0,0,0,Canceled,1,3
826,2015-07-21,1,0,0,0,0,Canceled,0,4
827,2015-07-21,0,0,0,0,0,Check-Out,2,3
828,2015-07-21,0,0,0,0,0,Check-Out,4,7
829,2015-07-21,0,0,0,0,0,Check-Out,4,10
830,2015-07-21,1,0,0,0,0,Canceled,2,2
831,2015-07-21,1,0,0,0,0,Canceled,2,4
832,2015-07-21,1,0,1,0,0,Canceled,2,1
833,2015-07-21,0,0,0,0,0,Check-Out,2,2
834,2015-07-21,1,0,0,0,0,Canceled,1,3
835,2015-07-21,1,0,0,0,0,Canceled,4,6
836,2015-07-21,0,0,0,0,0,Check-Out,2,4
837,2015-07-21,1,0,0,0,0,Canceled,1,4
838,2015-07-21,0,0,0,0,0,Check-Out,3,5
839,2015-07-21,0,0,0,0,0,Check-Out,1,0
840,2015-07-21,1,0,0,0,0,Canceled,1,1
841,2015-07-21,0,0,0,0,0,Check-Out,2,5
842,2015-07-21,1,0,0,0,0,Canceled,4,10
843,2015-07-21,0,0,0,0,0,Check-Out,2,1
844,2015-07-21,1,0,0,0,0,Canceled,0,3
845,2015-07-21,1,0,0,0,0,Canceled,2,5
846,2015-07-21,0,0,0,0,0,Check-Out,4,6
847,2015-07-21,1,0,0,0,0,Canceled,1,5
848,2015-07-21,0,0,0,0,0,Check-Out,4,5
849,2015-07-21,0,0,0,0,0,Check-Out,2,0
850,2015-07-21,1,0,0,0,0,Canceled,0,2
851,2015-07-22,0,0,0,0,0,Check-Out,1,1
852,2015-07-22,1,0,0,0,0,Canceled,2,5
853,2015-07-22,1,0,0,0,0,Canceled,0,4
854,2015-07-22,1,0,0,0,0,No-Show,1,4
855,2015-07-22,0,0,0,0,0,Check-Out,4,10
856,2015-07-22,1,0,0,0,0,Canceled,2,2
857,2015-07-22,1,0,0,0,0,Canceled,2,1
858,2015-07-22,1,0,0,0,0,Canceled,1,4
859,2015-07-22,1,0,1,0,0,Canceled,1,2
860,2015-07-22,1,0,1,0,0,Canceled,1,0
861,2015-07-22,0,0,0,0,0,Check-Out,2,2
862,2015-07-22,1,0,0,0,0,No-Show,0,4
863,2015-07-22,1,0,0,0,0,Canceled,0,1
864,2015-07-22,1,0,0,0,0,Canceled,4,6
865,2015-07-22,1,0,0,0,0,No-Show,0,3
866,2015-07-22,1,0,0,0,0,Canceled,1,1
867,2015-07-22,0,0,0,0,0,Check-Out,2,5
868,2015-07-22,1,0,0,0,0,Canceled,1,5
869,2015-07-22,1,0,0,0,0,Canceled,0,2
870,2015-07-22,0,0,0,0,0,Check-Out,3,6
871,2015-07-22,0,0,0,0,0,Check-Out,2,3
872,2015-07-22,0,0,0,0,0,Check-Out,2,4
873,2015-07-23,1,0,1,0,0,Canceled,1,1
874,2015-07-23,0,0,0,0,0,Check-Out,0,0
875,2015-07-23,0,0,0,0,0,Check-Out,2,4
876,2015-07-23,0,0,0,0,0,Check-Out,3,7
877,2015-07-23,0,0,0,0,0,Check-Out,1,2
878,2015-07-23,0,0,0,0,0,Check-Out,2,2
879,2015-07-23,0,0,0,0,0,Check-Out,0,2
880,2015-07-23,1,0,0,0,0,Canceled,2,2
881,2015-07-23,1,0,0,0,0,Canceled,2,4
882,2015-07-23,0,0,0,1,0,Check-Out,0,2
883,2015-07-23,1,0,0,0,0,Canceled,2,7
884,2015-07-23,0,0,0,0,0,Check-Out,0,1
885,2015-07-23,1,0,0,0,0,Canceled,0,2
886,2015-07-23,0,0,0,0,0,Check-Out,2,3
887,2015-07-23,0,0,0,0,0,Check-Out,2,7
888,2015-07-23,1,0,0,0,0,Canceled,1,4
889,2015-07-23,1,0,0,0,0,Canceled,1,0
890,2015-07-23,0,0,0,0,0,Check-Out,2,6
891,2015-07-23,1,0,0,0,0,Canceled,1,2
892,2015-07-23,1,0,1,0,0,Canceled,0,2
893,2015-07-23,1,0,0,0,0,Canceled,4,10
894,2015-07-23,1,0,0,0,0,Canceled,1,1
895,2015-07-23,1,0,0,0,0,Canceled,2,5
896,2015-07-23,1,0,1,0,0,Canceled,2,1
897,2015-07-23,0,0,0,0,0,Check-Out,4,9
898,2015-07-23,0,0,0,0,0,Check-Out,4,7
899,2015-07-23,0,0,0,0,0,Check-Out,2,5
900,2015-07-24,0,0,0,0,0,Check-Out,1,3
901,2015-07-24,0,0,0,0,0,Check-Out,0,2
902,2015-07-24,1,0,0,0,0,Canceled,2,3
903,2015-07-24,0,0,0,0,0,Check-Out,4,10
904,2015-07-24,1,0,0,0,0,Canceled,1,2
905,2015-07-24,0,0,0,0,0,Check-Out,0,3
906,2015-07-24,1,0,0,0,0,Canceled,1,4
907,2015-07-24,0,0,0,0,0,Check-Out,2,6
908,2015-07-24,0,0,0,0,0,Check-Out,2,5
909,2015-07-24,0,0,0,0,0,Check-Out,2,3
910,2015-07-24,0,0,0,0,0,Check-Out,2,8
911,2015-07-24,0,0,0,0,0,Check-Out,0,1
912,2015-07-24,1,0,1,0,0,Canceled,0,3
913,2015-07-24,0,0,0,0,0,Check-Out,2,4
914,2015-07-24,1,0,1,0,0,Canceled,0,1
915,2015-07-24,0,0,0,0,0,Check-Out,2,7
916,2015-07-25,1,0,0,0,0,Canceled,1,1
917,2015-07-25,0,0,0,0,0,Check-Out,0,2
918,2015-07-25,1,0,0,0,0,Canceled,1,5
919,2015-07-25,1,0,0,0,0,Canceled,1,2
920,2015-07-25,1,0,1,0,0,Canceled,1,2
921,2015-07-25,1,0,0,0,0,Canceled,2,6
922,2015-07-25,1,0,0,0,0,Canceled,2,5
923,2015-07-25,0,0,0,0,0,Check-Out,0,1
924,2015-07-25,0,0,0,0,0,Check-Out,2,9
925,2015-07-25,0,0,0,0,0,Check-Out,2,5
926,2015-07-25,0,0,0,0,0,Check-Out,1,4
927,2015-07-25,0,0,0,0,0,Check-Out,2,6
928,2015-07-25,0,0,0,0,0,Check-Out,0,3
929,2015-07-25,1,0,0,0,0,Canceled,2,4
930,2015-07-25,0,0,0,0,0,Check-Out,2,4
931,2015-07-25,0,0,0,0,0,Check-Out,0,4
932,2015-07-25,1,0,0,0,0,Canceled,1,3
933,2015-07-25,0,0,0,0,0,Check-Out,0,0
934,2015-07-26,0,0,0,0,0,Check-Out,0,5
935,2015-07-26,0,0,0,0,0,Check-Out,0,1
936,2015-07-26,0,0,0,0,0,Check-Out,0,3
937,2015-07-26,0,0,0,0,0,Check-Out,0,4
938,2015-07-26,0,0,0,0,0,Check-Out,0,2
939,2015-07-26,0,0,0,0,0,Check-Out,2,5
940,2015-07-26,0,0,0,0,0,Check-Out,2,6
941,2015-07-26,0,0,0,0,0,Check-Out,1,5
942,2015-07-27,0,0,0,0,0,Check-Out,1,1
943,2015-07-27,1,0,0,0,0,Canceled,2,2
944,2015-07-27,0,0,0,0,0,Check-Out,1,5
945,2015-07-27,0,0,0,0,0,Check-Out,1,0
946,2015-07-27,0,0,0,0,0,Check-Out,1,3
947,2015-07-27,0,0,0,0,0,Check-Out,0,0
948,2015-07-27,1,0,0,0,0,Canceled,0,1
949,2015-07-27,1,0,0,0,0,Canceled,1,4
950,2015-07-27,1,0,1,0,0,Canceled,3,6
951,2015-07-27,1,0,0,0,0,Canceled,0,2
952,2015-07-27,0,0,0,0,0,Check-Out,1,2
953,2015-07-27,1,0,0,0,0,Canceled,0,4
954,2015-07-27,1,0,0,0,0,Canceled,2,5
955,2015-07-27,1,0,0,0,0,Canceled,2,4
956,2015-07-27,1,0,0,0,0,Canceled,0,3
957,2015-07-27,0,0,0,0,0,Check-Out,1,4
958,2015-07-27,0,0,0,0,0,Check-Out,3,7
959,2015-07-27,1,0,1,0,0,Canceled,2,5
960,2015-07-27,0,0,0,0,0,Check-Out,2,5
961,2015-07-27,1,0,0,0,0,Canceled,2,1
962,2015-07-28,1,0,0,0,0,Canceled,0,3
963,2015-07-28,1,0,0,0,0,Canceled,0,4
964,2015-07-28,0,0,0,0,0,Check-Out,3,5
965,2015-07-28,0,0,0,0,0,Check-Out,4,6
966,2015-07-28,0,0,0,0,0,Check-Out,2,3
967,2015-07-28,0,0,0,0,0,Check-Out,2,5
968,2015-07-28,0,0,0,0,0,Check-Out,2,0
969,2015-07-28,0,0,0,0,0,Check-Out,0,0
970,2015-07-28,1,0,0,0,0,Canceled,0,1
971,2015-07-28,1,0,0,0,0,Canceled,2,1
972,2015-07-28,0,0,0,0,0,Check-Out,2,1
973,2015-07-28,0,0,0,0,0,Check-Out,2,2
974,2015-07-28,1,0,0,0,0,Canceled,2,3
975,2015-07-28,0,0,0,0,0,Check-Out,4,10
976,2015-07-29,1,0,1,0,0,Canceled,1,5
977,2015-07-29,1,0,0,0,0,Canceled,0,3
978,2015-07-29,0,0,0,0,0,Check-Out,0,1
979,2015-07-29,1,0,0,0,0,Canceled,1,3
980,2015-07-29,1,0,0,0,0,Canceled,2,3
981,2015-07-29,1,0,0,0,0,Canceled,1,4
