HotelKey,reservation_status_date,hotel,country
689,2015-08-15,Resort Hotel,CHE
690,2015-08-15,Resort Hotel,ROU
691,2015-08-15,Resort Hotel,ARG
692,2015-08-15,City Hotel,POL
693,2015-08-15,City Hotel,CHN
694,2015-08-15,City Hotel,PRT
695,2015-08-15,Resort Hotel,GBR
696,2015-08-15,City Hotel,ESP
697,2015-08-15,City Hotel,FRA
698,2015-08-15,Resort Hotel,IRL
699,2015-08-15,Resort Hotel,MEX
700,2015-08-15,Resort Hotel,ESP
701,2015-08-15,Resort Hotel,FRA
702,2015-08-15,Resort Hotel,PRT
703,2015-08-16,City Hotel,COL
704,2015-08-16,City Hotel,DEU
705,2015-08-16,City Hotel,USA
706,2015-08-16,City Hotel,NLD
707,2015-08-16,Resort Hotel,NLD
708,2015-08-16,Resort Hotel,FRA
709,2015-08-16,Resort Hotel,IRL
710,2015-08-16,City Hotel,MAR
711,2015-08-16,Resort Hotel,DEU
712,2015-08-16,Resort Hotel,BRA
713,2015-08-16,Resort Hotel,NZL
714,2015-08-16,City Hotel,GBR
715,2015-08-16,Resort Hotel,PRT
716,2015-08-16,Resort Hotel,
717,2015-08-16,Resort Hotel,GBR
718,2015-08-16,Resort Hotel,ESP
719,2015-08-16,Resort Hotel,RUS
720,2015-08-16,City Hotel,ESP
721,2015-08-16,City Hotel,PRT
722,2015-08-16,City Hotel,FRA
723,2015-08-16,City Hotel,BEL
724,2015-08-16,City Hotel,ITA
725,2015-08-17,City Hotel,ISR
726,2015-08-17,Resort Hotel,BRA
727,2015-08-17,Resort Hotel,FRA
728,2015-08-17,City Hotel,GBR
729,2015-08-17,City Hotel,FRA
730,2015-08-17,Resort Hotel,AUS
731,2015-08-17,Resort Hotel,CN
732,2015-08-17,City Hotel,TUN
733,2015-08-17,Resort Hotel,GBR
734,2015-08-17,Resort Hotel,ESP
735,2015-08-17,City Hotel,ITA
736,2015-08-17,City Hotel,PRT
737,2015-08-17,Resort Hotel,PRT
738,2015-08-17,Resort Hotel,NLD
739,2015-08-18,Resort Hotel,RUS
740,2015-08-18,City Hotel,BEL
741,2015-08-18,City Hotel,CHE
742,2015-08-18,Resort Hotel,ITA
743,2015-08-18,Resort Hotel,ROU
744,2015-08-18,Resort Hotel,NOR
745,2015-08-18,Resort Hotel,ESP
746,2015-08-18,Resort Hotel,GBR
747,2015-08-18,Resort Hotel,KAZ
748,2015-08-18,City Hotel,BRA
749,2015-08-18,City Hotel,MOZ
750,2015-08-18,Resort Hotel,
751,2015-08-18,City Hotel,ROU
752,2015-08-18,City Hotel,FRA
753,2015-08-18,City Hotel,AGO
754,2015-08-18,City Hotel,PRT
755,2015-08-18,City Hotel,ITA
756,2015-08-18,Resort Hotel,PRT
757,2015-08-18,Resort Hotel,NLD
758,2015-08-19,City Hotel,NOR
759,2015-08-19,City Hotel,AGO
760,2015-08-19,Resort Hotel,GBR
761,2015-08-19,City Hotel,ROU
762,2015-08-19,Resort Hotel,IRL
763,2015-08-19,Resort Hotel,USA
764,2015-08-19,Resort Hotel,ESP
765,2015-08-19,City Hotel,IRL
766,2015-08-19,Resort Hotel,PRT
767,2015-08-19,City Hotel,IRN
768,2015-08-19,City Hotel,NLD
769,2015-08-19,City Hotel,PRT
770,2015-08-19,Resort Hotel,
771,2015-08-19,City Hotel,FRA
772,2015-08-19,City Hotel,BEL
773,2015-08-19,City Hotel,ESP
774,2015-08-19,City Hotel,ITA
775,2015-08-20,City Hotel,NLD
776,2015-08-20,City Hotel,CHE
777,2015-08-20,Resort Hotel,GBR
778,2015-08-20,City Hotel,ESP
779,2015-08-20,City Hotel,DEU
780,2015-08-20,City Hotel,LUX
781,2015-08-20,Resort Hotel,USA
782,2015-08-20,City Hotel,ITA
783,2015-08-20,City Hotel,FRA
784,2015-08-20,City Hotel,AUT
785,2015-08-20,Resort Hotel,ESP
786,2015-08-20,City Hotel,PRT
787,2015-08-20,Resort Hotel,PRT
788,2015-08-21,City Hotel,CHN
789,2015-08-21,City Hotel,DEU
790,2015-08-21,City Hotel,RUS
791,2015-08-21,City Hotel,FIN
792,2015-08-21,Resort Hotel,FRA
793,2015-08-21,City Hotel,STP
794,2015-08-21,City Hotel,LVA
795,2015-08-21,Resort Hotel,CN
796,2015-08-21,Resort Hotel,USA
797,2015-08-21,City Hotel,ESP
798,2015-08-21,City Hotel,FRA
799,2015-08-21,City Hotel,ITA
800,2015-08-21,Resort Hotel,ESP
801,2015-08-21,Resort Hotel,IRL
802,2015-08-21,Resort Hotel,NLD
803,2015-08-21,Resort Hotel,PRT
804,2015-08-21,City Hotel,PRT
805,2015-08-21,City Hotel,GBR
806,2015-08-22,Resort Hotel,IRL
807,2015-08-22,Resort Hotel,SWE
808,2015-08-22,Resort Hotel,FRA
809,2015-08-22,City Hotel,DEU
810,2015-08-22,City Hotel,BEL
811,2015-08-22,City Hotel,AGO
812,2015-08-22,City Hotel,ITA
813,2015-08-22,City Hotel,FRA
814,2015-08-22,City Hotel,ESP
815,2015-08-22,Resort Hotel,BRA
816,2015-08-22,Resort Hotel,PRT
817,2015-08-22,Resort Hotel,GBR
818,2015-08-22,Resort Hotel,ESP
819,2015-08-22,City Hotel,PRT
820,2015-08-23,City Hotel,FRA
821,2015-08-23,Resort Hotel,LUX
822,2015-08-23,Resort Hotel,GBR
823,2015-08-23,Resort Hotel,
824,2015-08-23,Resort Hotel,ITA
825,2015-08-23,City Hotel,AGO
826,2015-08-23,City Hotel,DEU
827,2015-08-23,City Hotel,POL
828,2015-08-23,Resort Hotel,ESP
829,2015-08-23,City Hotel,BGR
830,2015-08-23,City Hotel,NOR
831,2015-08-23,City Hotel,MAR
832,2015-08-23,City Hotel,ESP
833,2015-08-23,Resort Hotel,PRT
834,2015-08-23,Resort Hotel,IRL
835,2015-08-23,City Hotel,PRT
836,2015-08-23,City Hotel,ITA
837,2015-08-24,City Hotel,MOZ
838,2015-08-24,Resort Hotel,ESP
839,2015-08-24,Resort Hotel,FRA
840,2015-08-24,Resort Hotel,IRL
841,2015-08-24,Resort Hotel,POL
842,2015-08-24,Resort Hotel,
843,2015-08-24,City Hotel,UKR
844,2015-08-24,Resort Hotel,GBR
845,2015-08-24,City Hotel,MAR
846,2015-08-24,City Hotel,AGO
847,2015-08-24,City Hotel,NLD
848,2015-08-24,City Hotel,ITA
849,2015-08-24,City Hotel,RUS
850,2015-08-24,City Hotel,POL
851,2015-08-24,City Hotel,CN
852,2015-08-24,Resort Hotel,CN
853,2015-08-24,City Hotel,ESP
854,2015-08-24,Resort Hotel,PRT
855,2015-08-24,City Hotel,FRA
856,2015-08-24,City Hotel,PRT
857,2015-08-24,City Hotel,CHE
858,2015-08-25,Resort Hotel,
859,2015-08-25,City Hotel,FRA
860,2015-08-25,Resort Hotel,ESP
861,2015-08-25,City Hotel,HRV
862,2015-08-25,Resort Hotel,USA
863,2015-08-25,City Hotel,MEX
864,2015-08-25,City Hotel,ITA
865,2015-08-25,Resort Hotel,GBR
866,2015-08-25,Resort Hotel,PRT
867,2015-08-25,City Hotel,PRT
868,2015-08-25,City Hotel,ESP
869,2015-08-26,Resort Hotel,IRL
870,2015-08-26,Resort Hotel,MAR
871,2015-08-26,City Hotel,BEL
872,2015-08-26,City Hotel,DEU
873,2015-08-26,City Hotel,FRA
874,2015-08-26,City Hotel,ITA
875,2015-08-26,City Hotel,ESP
876,2015-08-26,Resort Hotel,BEL
877,2015-08-26,City Hotel,AGO
878,2015-08-26,Resort Hotel,FRA
879,2015-08-26,Resort Hotel,ESP
880,2015-08-26,Resort Hotel,GBR
881,2015-08-26,Resort Hotel,PRT
882,2015-08-26,City Hotel,PRT
883,2015-08-27,Resort Hotel,SVN
884,2015-08-27,City Hotel,FRA
885,2015-08-27,City Hotel,SWE
886,2015-08-27,City Hotel,GBR
887,2015-08-27,Resort Hotel,ITA
888,2015-08-27,Resort Hotel,USA
889,2015-08-27,Resort Hotel,NOR
890,2015-08-27,City Hotel,POL
891,2015-08-27,Resort Hotel,GBR
892,2015-08-27,Resort Hotel,ESP
893,2015-08-27,City Hotel,ESP
894,2015-08-27,City Hotel,PRT
895,2015-08-27,Resort Hotel,PRT
896,2015-08-27,Resort Hotel,CHE
897,2015-08-28,Resort Hotel,FRA
898,2015-08-28,Resort Hotel,ROU
899,2015-08-28,Resort Hotel,POL
900,2015-08-28,Resort Hotel,IRL
901,2015-08-28,Resort Hotel,USA
902,2015-08-28,Resort Hotel,ESP
903,2015-08-28,Resort Hotel,PRT
904,2015-08-28,Resort Hotel,CN
905,2015-08-28,City Hotel,NLD
906,2015-08-28,Resort Hotel,GBR
907,2015-08-28,City Hotel,SWE
908,2015-08-28,City Hotel,ESP
909,2015-08-28,City Hotel,AUT
910,2015-08-28,City Hotel,FRA
911,2015-08-28,City Hotel,PRT
912,2015-08-29,Resort Hotel,RUS
913,2015-08-29,City Hotel,NLD
914,2015-08-29,City Hotel,ITA
915,2015-08-29,City Hotel,MAR
916,2015-08-29,Resort Hotel,CHE
917,2015-08-29,Resort Hotel,DEU
918,2015-08-29,Resort Hotel,IRL
919,2015-08-29,City Hotel,ESP
920,2015-08-29,Resort Hotel,ESP
921,2015-08-29,Resort Hotel,ITA
922,2015-08-29,Resort Hotel,USA
923,2015-08-29,Resort Hotel,GBR
924,2015-08-29,City Hotel,PRT
925,2015-08-29,City Hotel,FRA
926,2015-08-29,Resort Hotel,PRT
927,2015-08-30,City Hotel,AGO
928,2015-08-30,City Hotel,DEU
929,2015-08-30,City Hotel,FRA
930,2015-08-30,City Hotel,GBR
931,2015-08-30,Resort Hotel,CHE
932,2015-08-30,City Hotel,USA
933,2015-08-30,Resort Hotel,MAR
934,2015-08-30,Resort Hotel,SVN
935,2015-08-30,City Hotel,ITA
936,2015-08-30,Resort Hotel,BRA
937,2015-08-30,Resort Hotel,ESP
938,2015-08-30,City Hotel,ESP
939,2015-08-30,Resort Hotel,IRL
940,2015-08-30,Resort Hotel,PRT
941,2015-08-30,Resort Hotel,GBR
942,2015-08-30,City Hotel,PRT
943,2015-08-30,Resort Hotel,ROU
944,2015-08-31,Resort Hotel,FRA
945,2015-08-31,Resort Hotel,MAR
946,2015-08-31,Resort Hotel,NLD
947,2015-08-31,City Hotel,AUT
948,2015-08-31,City Hotel,ISR
949,2015-08-31,Resort Hotel,IRL
950,2015-08-31,Resort Hotel,CN
951,2015-08-31,Resort Hotel,ESP
952,2015-08-31,City Hotel,FRA
953,2015-08-31,Resort Hotel,PRT
954,2015-08-31,Resort Hotel,GBR
955,2015-08-31,Resort Hotel,ITA
956,2015-08-31,City Hotel,PRT
957,2015-08-31,City Hotel,AGO
958,2015-09-01,Resort Hotel,CHE
959,2015-09-01,Resort Hotel,BRA
960,2015-09-01,Resort Hotel,IRL
961,2015-09-01,City Hotel,AGO
962,2015-09-01,Resort Hotel,SWE
963,2015-09-01,Resort Hotel,ESP
964,2015-09-01,Resort Hotel,LUX
965,2015-09-01,Resort Hotel,RUS
966,2015-09-01,Resort Hotel,ITA
967,2015-09-01,City Hotel,PRT
968,2015-09-01,Resort Hotel,GBR
969,2015-09-01,Resort Hotel,PRT
970,2015-09-01,Resort Hotel,FRA
971,2015-09-01,City Hotel,ESP
972,2015-09-01,City Hotel,FRA
973,2015-09-01,City Hotel,AUT
974,2015-09-01,City Hotel,ITA
975,2015-09-02,Resort Hotel,RUS
976,2015-09-02,Resort Hotel,ROU
977,2015-09-02,Resort Hotel,IRL
978,2015-09-02,Resort Hotel,POL
979,2015-09-02,Resort Hotel,USA
980,2015-09-02,Resort Hotel,
981,2015-09-02,Resort Hotel,ITA
982,2015-09-02,Resort Hotel,BEL
983,2015-09-02,Resort Hotel,PRT
984,2015-09-02,City Hotel,PRT
985,2015-09-02,Resort Hotel,GBR
986,2015-09-02,City Hotel,ITA
987,2015-09-02,Resort Hotel,ESP
988,2015-09-02,City Hotel,DEU
989,2015-09-02,Resort Hotel,NLD
990,2015-09-02,City Hotel,ESP
991,2015-09-03,City Hotel,VEN
992,2015-09-03,Resort Hotel,FRA
993,2015-09-03,City Hotel,POL
994,2015-09-03,City Hotel,ITA
995,2015-09-03,Resort Hotel,POL
996,2015-09-03,Resort Hotel,SVN
997,2015-09-03,Resort Hotel,
998,2015-09-03,Resort Hotel,ITA
999,2015-09-03,City Hotel,AUS
1000,2015-09-03,Resort Hotel,RUS
1001,2015-09-03,City Hotel,ISR
1002,2015-09-03,City Hotel,CHN
1003,2015-09-03,Resort Hotel,ESP
1004,2015-09-03,City Hotel,PRT
1005,2015-09-03,Resort Hotel,PRT
1006,2015-09-03,Resort Hotel,GBR
1007,2015-09-03,City Hotel,BEL
1008,2015-09-03,City Hotel,GBR
1009,2015-09-03,City Hotel,CN
1010,2015-09-03,City Hotel,DEU
1011,2015-09-03,City Hotel,ESP
1012,2015-09-03,Resort Hotel,IRL
1013,2015-09-04,City Hotel,FRA
1014,2015-09-04,City Hotel,NLD
1015,2015-09-04,City Hotel,AUT
1016,2015-09-04,City Hotel,ISR
1017,2015-09-04,City Hotel,BEL
1018,2015-09-04,City Hotel,RUS
1019,2015-09-04,City Hotel,ITA
1020,2015-09-04,Resort Hotel,USA
1021,2015-09-04,City Hotel,AUS
1022,2015-09-04,Resort Hotel,ROU
1023,2015-09-04,City Hotel,ESP
1024,2015-09-04,Resort Hotel,NLD
1025,2015-09-04,Resort Hotel,IRL
1026,2015-09-04,City Hotel,DEU
1027,2015-09-04,Resort Hotel,BRA
1028,2015-09-04,Resort Hotel,PRT
1029,2015-09-04,Resort Hotel,ESP
1030,2015-09-04,Resort Hotel,ARG
1031,2015-09-04,City Hotel,PRT
1032,2015-09-04,Resort Hotel,GBR
1033,2015-09-05,Resort Hotel,FRA
1034,2015-09-05,Resort Hotel,IRL
1035,2015-09-05,City Hotel,ESP
1036,2015-09-05,City Hotel,AUS
1037,2015-09-05,City Hotel,BEL
1038,2015-09-05,City Hotel,NLD
1039,2015-09-05,City Hotel,AGO
1040,2015-09-05,Resort Hotel,GBR
1041,2015-09-05,City Hotel,BRA
1042,2015-09-05,City Hotel,FRA
1043,2015-09-05,City Hotel,SWE
1044,2015-09-05,Resort Hotel,ESP
1045,2015-09-05,City Hotel,TUR
1046,2015-09-05,City Hotel,ITA
1047,2015-09-05,City Hotel,USA
1048,2015-09-05,City Hotel,DEU
1049,2015-09-05,Resort Hotel,ROU
1050,2015-09-05,Resort Hotel,PRT
1051,2015-09-05,City Hotel,PRT
1052,2015-09-05,Resort Hotel,ITA
1053,2015-09-06,City Hotel,NLD
1054,2015-09-06,Resort Hotel,ITA
1055,2015-09-06,Resort Hotel,USA
1056,2015-09-06,Resort Hotel,SMR
1057,2015-09-06,City Hotel,MEX
1058,2015-09-06,City Hotel,GBR
1059,2015-09-06,City Hotel,AUT
1060,2015-09-06,City Hotel,USA
1061,2015-09-06,City Hotel,DEU
1062,2015-09-06,Resort Hotel,DEU
1063,2015-09-06,City Hotel,KOR
1064,2015-09-06,City Hotel,FRA
1065,2015-09-06,City Hotel,AGO
1066,2015-09-06,City Hotel,ITA
1067,2015-09-06,City Hotel,PRT
1068,2015-09-06,Resort Hotel,PRT
1069,2015-09-06,Resort Hotel,ESP
1070,2015-09-06,Resort Hotel,LUX
1071,2015-09-06,Resort Hotel,IRL
1072,2015-09-06,Resort Hotel,FRA
1073,2015-09-06,Resort Hotel,AUT
1074,2015-09-06,Resort Hotel,NLD
1075,2015-09-06,City Hotel,TWN
1076,2015-09-06,Resort Hotel,GBR
1077,2015-09-06,City Hotel,CHN
1078,2015-09-06,City Hotel,ESP
1079,2015-09-07,Resort Hotel,BEL
1080,2015-09-07,Resort Hotel,FRA
1081,2015-09-07,Resort Hotel,CZE
1082,2015-09-07,City Hotel,ESP
1083,2015-09-07,City Hotel,ITA
1084,2015-09-07,City Hotel,GBR
1085,2015-09-07,City Hotel,CHE
1086,2015-09-07,City Hotel,BLR
1087,2015-09-07,Resort Hotel,NLD
1088,2015-09-07,City Hotel,NOR
1089,2015-09-07,City Hotel,ROU
1090,2015-09-07,City Hotel,AUT
1091,2015-09-07,Resort Hotel,IRL
1092,2015-09-07,City Hotel,DNK
1093,2015-09-07,Resort Hotel,
1094,2015-09-07,Resort Hotel,DEU
1095,2015-09-07,City Hotel,PRT
1096,2015-09-07,City Hotel,FRA
1097,2015-09-07,Resort Hotel,PRT
1098,2015-09-07,Resort Hotel,GBR
1099,2015-09-07,Resort Hotel,ESP
1100,2015-09-07,City Hotel,DEU
1101,2015-09-07,Resort Hotel,USA
1102,2015-09-07,City Hotel,SWE
1103,2015-09-08,City Hotel,IRL
1104,2015-09-08,City Hotel,USA
1105,2015-09-08,City Hotel,MEX
1106,2015-09-08,City Hotel,GBR
1107,2015-09-08,City Hotel,SWE
1108,2015-09-08,City Hotel,NOR
1109,2015-09-08,City Hotel,LUX
1110,2015-09-08,City Hotel,ESP
1111,2015-09-08,City Hotel,BRA
1112,2015-09-08,Resort Hotel,FRA
1113,2015-09-08,Resort Hotel,ESP
1114,2015-09-08,City Hotel,DEU
1115,2015-09-08,City Hotel,ITA
1116,2015-09-08,City Hotel,FRA
1117,2015-09-08,Resort Hotel,GBR
1118,2015-09-08,Resort Hotel,PRT
1119,2015-09-08,City Hotel,PRT
1120,2015-09-08,Resort Hotel,IRL
1121,2015-09-09,City Hotel,TUN
1122,2015-09-09,City Hotel,NOR
1123,2015-09-09,City Hotel,SWE
1124,2015-09-09,City Hotel,AGO
1125,2015-09-09,Resort Hotel,CHE
1126,2015-09-09,City Hotel,AUS
1127,2015-09-09,Resort Hotel,DEU
1128,2015-09-09,Resort Hotel,ESP
1129,2015-09-09,Resort Hotel,PRT
1130,2015-09-09,Resort Hotel,GBR
1131,2015-09-09,Resort Hotel,IRL
1132,2015-09-09,City Hotel,IRL
1133,2015-09-09,City Hotel,NLD
1134,2015-09-09,City Hotel,POL
1135,2015-09-09,City Hotel,USA
1136,2015-09-09,City Hotel,FRA
1137,2015-09-09,City Hotel,DEU
1138,2015-09-09,City Hotel,ESP
1139,2015-09-09,City Hotel,PRT
1140,2015-09-10,Resort Hotel,
1141,2015-09-10,City Hotel,ESP
1142,2015-09-10,City Hotel,BEL
1143,2015-09-10,City Hotel,BRA
1144,2015-09-10,City Hotel,USA
1145,2015-09-10,City Hotel,SWE
1146,2015-09-10,City Hotel,VEN
1147,2015-09-10,City Hotel,AUT
1148,2015-09-10,City Hotel,CHN
1149,2015-09-10,City Hotel,FRA
1150,2015-09-10,Resort Hotel,ESP
1151,2015-09-10,Resort Hotel,CN
1152,2015-09-10,City Hotel,PRT
1153,2015-09-10,Resort Hotel,GBR
1154,2015-09-10,City Hotel,DEU
1155,2015-09-10,Resort Hotel,AUT
1156,2015-09-10,Resort Hotel,BEL
1157,2015-09-10,Resort Hotel,IRL
1158,2015-09-10,Resort Hotel,PRT
1159,2015-09-10,Resort Hotel,USA
1160,2015-09-10,Resort Hotel,ARG
1161,2015-09-10,Resort Hotel,CHE
1162,2015-09-11,City Hotel,GBR
1163,2015-09-11,City Hotel,CHE
1164,2015-09-11,City Hotel,ROU
1165,2015-09-11,City Hotel,BEL
1166,2015-09-11,City Hotel,RUS
1167,2015-09-11,City Hotel,AGO
1168,2015-09-11,City Hotel,DNK
1169,2015-09-11,City Hotel,IRL
1170,2015-09-11,Resort Hotel,
1171,2015-09-11,City Hotel,JPN
1172,2015-09-11,City Hotel,CN
1173,2015-09-11,City Hotel,ITA
1174,2015-09-11,Resort Hotel,ESP
1175,2015-09-11,Resort Hotel,BRA
1176,2015-09-11,Resort Hotel,GBR
1177,2015-09-11,Resort Hotel,IRL
1178,2015-09-11,City Hotel,FRA
1179,2015-09-11,Resort Hotel,PRT
1180,2015-09-11,City Hotel,NLD
1181,2015-09-11,City Hotel,DEU
1182,2015-09-11,City Hotel,PRT
1183,2015-09-11,City Hotel,NOR
1184,2015-09-11,City Hotel,ESP
1185,2015-09-12,Resort Hotel,SWE
1186,2015-09-12,Resort Hotel,CN
1187,2015-09-12,Resort Hotel,IRL
1188,2015-09-12,Resort Hotel,
1189,2015-09-12,Resort Hotel,PRI
1190,2015-09-12,City Hotel,CN
1191,2015-09-12,City Hotel,RUS
1192,2015-09-12,Resort Hotel,POL
1193,2015-09-12,Resort Hotel,DEU
1194,2015-09-12,Resort Hotel,FRA
1195,2015-09-12,City Hotel,ESP
1196,2015-09-12,City Hotel,SWE
1197,2015-09-12,City Hotel,USA
1198,2015-09-12,City Hotel,GBR
1199,2015-09-12,Resort Hotel,ESP
1200,2015-09-12,City Hotel,FRA
1201,2015-09-12,Resort Hotel,GBR
1202,2015-09-12,Resort Hotel,PRT
1203,2015-09-12,City Hotel,NOR
1204,2015-09-12,City Hotel,BRA
1205,2015-09-12,City Hotel,DEU
1206,2015-09-12,City Hotel,PRT
1207,2015-09-13,Resort Hotel,
1208,2015-09-13,City Hotel,BEL
1209,2015-09-13,City Hotel,LUX
1210,2015-09-13,City Hotel,USA
1211,2015-09-13,City Hotel,CHE
1212,2015-09-13,City Hotel,GBR
1213,2015-09-13,Resort Hotel,UKR
1214,2015-09-13,City Hotel,ESP
1215,2015-09-13,Resort Hotel,BEL
1216,2015-09-13,City Hotel,FRA
1217,2015-09-13,Resort Hotel,SWE
1218,2015-09-13,Resort Hotel,FRA
1219,2015-09-13,Resort Hotel,GBR
1220,2015-09-13,Resort Hotel,IRL
1221,2015-09-13,City Hotel,PRT
1222,2015-09-13,City Hotel,DEU
1223,2015-09-13,Resort Hotel,ESP
1224,2015-09-13,Resort Hotel,DEU
1225,2015-09-13,City Hotel,ITA
1226,2015-09-13,Resort Hotel,PRT
1227,2015-09-13,City Hotel,AUT
1228,2015-09-14,Resort Hotel,BRA
1229,2015-09-14,City Hotel,CN
1230,2015-09-14,City Hotel,AUT
1231,2015-09-14,City Hotel,DNK
1232,2015-09-14,Resort Hotel,CHE
1233,2015-09-14,City Hotel,HUN
1234,2015-09-14,Resort Hotel,FRA
1235,2015-09-14,City Hotel,FRA
1236,2015-09-14,City Hotel,DEU
1237,2015-09-14,Resort Hotel,RUS
1238,2015-09-14,City Hotel,BRA
1239,2015-09-14,City Hotel,NLD
1240,2015-09-14,City Hotel,PRT
1241,2015-09-14,Resort Hotel,ESP
1242,2015-09-14,City Hotel,ITA
1243,2015-09-14,Resort Hotel,PRT
1244,2015-09-14,Resort Hotel,NLD
1245,2015-09-14,Resort Hotel,GBR
1246,2015-09-14,Resort Hotel,IRL
1247,2015-09-14,City Hotel,GBR
1248,2015-09-15,Resort Hotel,LVA
1249,2015-09-15,City Hotel,IRL
1250,2015-09-15,Resort Hotel,FRA
1251,2015-09-15,City Hotel,GBR
1252,2015-09-15,City Hotel,MAR
1253,2015-09-15,City Hotel,CN
1254,2015-09-15,City Hotel,ESP
1255,2015-09-15,Resort Hotel,SWE
1256,2015-09-15,City Hotel,FRA
1257,2015-09-15,City Hotel,CZE
1258,2015-09-15,City Hotel,BEL
1259,2015-09-15,Resort Hotel,PRT
1260,2015-09-15,City Hotel,NLD
1261,2015-09-15,Resort Hotel,IRL
1262,2015-09-15,Resort Hotel,GBR
1263,2015-09-15,Resort Hotel,RUS
1264,2015-09-15,City Hotel,PRT
1265,2015-09-15,City Hotel,DEU
1266,2015-09-15,Resort Hotel,DEU
1267,2015-09-16,Resort Hotel,PRT
1268,2015-09-16,City Hotel,DEU
1269,2015-09-16,Resort Hotel,FRA
1270,2015-09-16,City Hotel,ITA
1271,2015-09-16,Resort Hotel,NLD
1272,2015-09-16,City Hotel,ESP
1273,2015-09-16,City Hotel,CN
1274,2015-09-16,City Hotel,CHE
1275,2015-09-16,City Hotel,RUS
1276,2015-09-16,Resort Hotel,IRL
1277,2015-09-16,City Hotel,BEL
1278,2015-09-16,Resort Hotel,CN
1279,2015-09-16,Resort Hotel,ROU
1280,2015-09-16,City Hotel,PRT
1281,2015-09-16,Resort Hotel,ESP
1282,2015-09-16,City Hotel,USA
1283,2015-09-16,City Hotel,KAZ
1284,2015-09-16,Resort Hotel,DEU
1285,2015-09-16,City Hotel,AGO
1286,2015-09-16,City Hotel,
1287,2015-09-16,Resort Hotel,GBR
1288,2015-09-16,City Hotel,FRA
1289,2015-09-17,Resort Hotel,BRA
1290,2015-09-17,Resort Hotel,IRL
1291,2015-09-17,City Hotel,LBN
1292,2015-09-17,Resort Hotel,DEU
1293,2015-09-17,Resort Hotel,AUS
1294,2015-09-17,Resort Hotel,FRA
1295,2015-09-17,Resort Hotel,USA
1296,2015-09-17,Resort Hotel,IND
1297,2015-09-17,Resort Hotel,CHE
1298,2015-09-17,Resort Hotel,BEL
1299,2015-09-17,Resort Hotel,NLD
1300,2015-09-17,Resort Hotel,SRB
1301,2015-09-17,City Hotel,ARG
1302,2015-09-17,Resort Hotel,GBR
1303,2015-09-17,Resort Hotel,ESP
1304,2015-09-17,City Hotel,CHN
1305,2015-09-17,City Hotel,BEL
1306,2015-09-17,City Hotel,IRL
1307,2015-09-17,City Hotel,ISR
1308,2015-09-17,Resort Hotel,PRT
1309,2015-09-17,City Hotel,BRA
1310,2015-09-17,City Hotel,PRT
1311,2015-09-17,City Hotel,SWE
1312,2015-09-17,City Hotel,DEU
1313,2015-09-17,City Hotel,IND
1314,2015-09-17,City Hotel,GBR
1315,2015-09-17,City Hotel,FRA
1316,2015-09-17,City Hotel,AUT
1317,2015-09-17,City Hotel,RUS
1318,2015-09-17,City Hotel,CN
1319,2015-09-17,City Hotel,ROU
1320,2015-09-17,City Hotel,AZE
1321,2015-09-17,City Hotel,NLD
1322,2015-09-18,City Hotel,ISR
1323,2015-09-18,City Hotel,CHN
1324,2015-09-18,City Hotel,ITA
1325,2015-09-18,Resort Hotel,EST
1326,2015-09-18,Resort Hotel,ESP
1327,2015-09-18,Resort Hotel,FRA
1328,2015-09-18,City Hotel,MAR
1329,2015-09-18,City Hotel,BLR
1330,2015-09-18,Resort Hotel,NLD
1331,2015-09-18,City Hotel,KAZ
1332,2015-09-18,City Hotel,GBR
1333,2015-09-18,City Hotel,CHE
1334,2015-09-18,City Hotel,CRI
1335,2015-09-18,City Hotel,AGO
1336,2015-09-18,City Hotel,RUS
1337,2015-09-18,City Hotel,BEL
1338,2015-09-18,City Hotel,DEU
1339,2015-09-18,Resort Hotel,BRA
1340,2015-09-18,City Hotel,ESP
1341,2015-09-18,City Hotel,PRT
1342,2015-09-18,City Hotel,FRA
1343,2015-09-18,Resort Hotel,PRT
1344,2015-09-18,Resort Hotel,IRL
1345,2015-09-18,Resort Hotel,DEU
1346,2015-09-18,City Hotel,NZL
1347,2015-09-18,City Hotel,BRA
1348,2015-09-18,Resort Hotel,GBR
1349,2015-09-18,Resort Hotel,ITA
1350,2015-09-18,City Hotel,CZE
1351,2015-09-18,City Hotel,USA
1352,2015-09-18,City Hotel,NOR
1353,2015-09-18,Resort Hotel,CHE
1354,2015-09-19,City Hotel,CZE
1355,2015-09-19,City Hotel,ITA
1356,2015-09-19,Resort Hotel,
1357,2015-09-19,City Hotel,SWE
1358,2015-09-19,Resort Hotel,HUN
1359,2015-09-19,Resort Hotel,IRL
1360,2015-09-19,City Hotel,RUS
1361,2015-09-19,City Hotel,BRA
1362,2015-09-19,Resort Hotel,BRA
1363,2015-09-19,City Hotel,BEL
1364,2015-09-19,Resort Hotel,DEU
1365,2015-09-19,Resort Hotel,THA
1366,2015-09-19,City Hotel,ESP
1367,2015-09-19,City Hotel,FRA
1368,2015-09-19,Resort Hotel,ESP
1369,2015-09-19,City Hotel,PRT
1370,2015-09-19,City Hotel,ISR
1371,2015-09-19,Resort Hotel,GBR
1372,2015-09-19,Resort Hotel,ITA
1373,2015-09-19,Resort Hotel,PRT
1374,2015-09-19,City Hotel,ROU
1375,2015-09-19,Resort Hotel,FRA
