DateKey,reservation_status_date,arrival_date_month,Day,Week,Month,Quarter,Year
633,2015-10-13,November,13,42,10,4,2015
634,2015-10-14,October,14,42,10,4,2015
635,2015-10-14,September,14,42,10,4,2015
636,2015-10-14,August,14,42,10,4,2015
637,2015-10-14,November,14,42,10,4,2015
638,2015-10-15,October,15,42,10,4,2015
639,2015-10-15,November,15,42,10,4,2015
640,2015-10-15,July,15,42,10,4,2015
641,2015-10-15,September,15,42,10,4,2015
642,2015-10-16,October,16,42,10,4,2015
643,2015-10-16,November,16,42,10,4,2015
644,2015-10-16,April,16,42,10,4,2015
645,2015-10-16,March,16,42,10,4,2015
646,2015-10-16,January,16,42,10,4,2015
647,2015-10-16,July,16,42,10,4,2015
648,2015-10-17,July,17,42,10,4,2015
649,2015-10-17,April,17,42,10,4,2015
650,2015-10-17,October,17,42,10,4,2015
651,2015-10-18,October,18,42,10,4,2015
652,2015-10-19,October,19,43,10,4,2015
653,2015-10-19,July,19,43,10,4,2015
654,2015-10-19,November,19,43,10,4,2015
655,2015-10-19,May,19,43,10,4,2015
656,2015-10-19,December,19,43,10,4,2015
657,2015-10-20,November,20,43,10,4,2015
658,2015-10-20,October,20,43,10,4,2015
659,2015-10-20,September,20,43,10,4,2015
660,2015-10-20,July,20,43,10,4,2015
661,2015-10-20,August,20,43,10,4,2015
662,2015-10-20,June,20,43,10,4,2015
663,2015-10-21,September,21,43,10,4,2015
664,2015-10-21,April,21,43,10,4,2015
665,2015-10-21,January,21,43,10,4,2015
666,2015-10-21,August,21,43,10,4,2015
667,2015-10-21,December,21,43,10,4,2015
668,2015-10-21,February,21,43,10,4,2015
669,2015-10-21,November,21,43,10,4,2015
670,2015-10-21,October,21,43,10,4,2015
671,2015-10-21,July,21,43,10,4,2015
672,2015-10-21,June,21,43,10,4,2015
673,2015-10-21,March,21,43,10,4,2015
674,2015-10-21,May,21,43,10,4,2015
675,2015-10-22,May,22,43,10,4,2015
676,2015-10-22,October,22,43,10,4,2015
677,2015-10-22,November,22,43,10,4,2015
678,2015-10-22,December,22,43,10,4,2015
679,2015-10-22,August,22,43,10,4,2015
680,2015-10-23,April,23,43,10,4,2015
681,2015-10-23,January,23,43,10,4,2015
682,2015-10-23,December,23,43,10,4,2015
683,2015-10-23,November,23,43,10,4,2015
684,2015-10-23,October,23,43,10,4,2015
685,2015-10-23,September,23,43,10,4,2015
686,2015-10-24,October,24,43,10,4,2015
687,2015-10-24,January,24,43,10,4,2015
688,2015-10-25,October,25,43,10,4,2015
689,2015-10-26,February,26,44,10,4,2015
690,2015-10-26,January,26,44,10,4,2015
691,2015-10-26,December,26,44,10,4,2015
692,2015-10-26,October,26,44,10,4,2015
693,2015-10-26,November,26,44,10,4,2015
694,2015-10-27,October,27,44,10,4,2015
695,2015-10-27,February,27,44,10,4,2015
696,2015-10-27,January,27,44,10,4,2015
697,2015-10-27,November,27,44,10,4,2015
698,2015-10-27,December,27,44,10,4,2015
699,2015-10-28,December,28,44,10,4,2015
700,2015-10-28,May,28,44,10,4,2015
701,2015-10-28,July,28,44,10,4,2015
702,2015-10-28,November,28,44,10,4,2015
703,2015-10-28,October,28,44,10,4,2015
704,2015-10-28,January,28,44,10,4,2015
705,2015-10-29,October,29,44,10,4,2015
706,2015-10-29,May,29,44,10,4,2015
707,2015-10-29,April,29,44,10,4,2015
708,2015-10-29,December,29,44,10,4,2015
709,2015-10-29,November,29,44,10,4,2015
710,2015-10-29,September,29,44,10,4,2015
711,2015-10-30,February,30,44,10,4,2015
712,2015-10-30,December,30,44,10,4,2015
713,2015-10-30,November,30,44,10,4,2015
714,2015-10-30,October,30,44,10,4,2015
715,2015-10-31,October,31,44,10,4,2015
716,2015-10-31,December,31,44,10,4,2015
717,2015-10-31,November,31,44,10,4,2015
718,2015-11-01,October,1,44,11,4,2015
719,2015-11-01,November,1,44,11,4,2015
720,2015-11-02,May,2,45,11,4,2015
721,2015-11-02,February,2,45,11,4,2015
722,2015-11-02,December,2,45,11,4,2015
723,2015-11-02,November,2,45,11,4,2015
724,2015-11-02,October,2,45,11,4,2015
725,2015-11-02,September,2,45,11,4,2015
726,2015-11-03,November,3,45,11,4,2015
727,2015-11-03,October,3,45,11,4,2015
728,2015-11-03,June,3,45,11,4,2015
729,2015-11-03,March,3,45,11,4,2015
730,2015-11-03,August,3,45,11,4,2015
731,2015-11-03,September,3,45,11,4,2015
732,2015-11-04,May,4,45,11,4,2015
733,2015-11-04,January,4,45,11,4,2015
734,2015-11-04,November,4,45,11,4,2015
735,2015-11-04,October,4,45,11,4,2015
736,2015-11-04,March,4,45,11,4,2015
737,2015-11-05,November,5,45,11,4,2015
738,2015-11-05,December,5,45,11,4,2015
739,2015-11-05,July,5,45,11,4,2015
740,2015-11-05,October,5,45,11,4,2015
741,2015-11-06,October,6,45,11,4,2015
742,2015-11-06,November,6,45,11,4,2015
743,2015-11-06,December,6,45,11,4,2015
744,2015-11-06,May,6,45,11,4,2015
745,2015-11-07,November,7,45,11,4,2015
746,2015-11-07,May,7,45,11,4,2015
747,2015-11-07,October,7,45,11,4,2015
748,2015-11-07,December,7,45,11,4,2015
749,2015-11-07,March,7,45,11,4,2015
750,2015-11-08,November,8,45,11,4,2015
751,2015-11-09,December,9,46,11,4,2015
752,2015-11-09,July,9,46,11,4,2015
753,2015-11-09,March,9,46,11,4,2015
754,2015-11-09,June,9,46,11,4,2015
755,2015-11-09,November,9,46,11,4,2015
756,2015-11-09,May,9,46,11,4,2015
757,2015-11-10,February,10,46,11,4,2015
758,2015-11-10,November,10,46,11,4,2015
759,2015-11-10,August,10,46,11,4,2015
760,2015-11-10,December,10,46,11,4,2015
761,2015-11-10,July,10,46,11,4,2015
762,2015-11-10,April,10,46,11,4,2015
763,2015-11-11,November,11,46,11,4,2015
764,2015-11-11,December,11,46,11,4,2015
765,2015-11-11,September,11,46,11,4,2015
766,2015-11-11,July,11,46,11,4,2015
767,2015-11-11,June,11,46,11,4,2015
768,2015-11-11,February,11,46,11,4,2015
769,2015-11-12,June,12,46,11,4,2015
770,2015-11-12,March,12,46,11,4,2015
771,2015-11-12,December,12,46,11,4,2015
772,2015-11-12,January,12,46,11,4,2015
773,2015-11-12,November,12,46,11,4,2015
774,2015-11-13,November,13,46,11,4,2015
775,2015-11-13,December,13,46,11,4,2015
776,2015-11-13,January,13,46,11,4,2015
777,2015-11-13,February,13,46,11,4,2015
778,2015-11-13,August,13,46,11,4,2015
779,2015-11-14,November,14,46,11,4,2015
780,2015-11-14,August,14,46,11,4,2015
781,2015-11-14,January,14,46,11,4,2015
782,2015-11-15,November,15,46,11,4,2015
783,2015-11-16,November,16,47,11,4,2015
784,2015-11-16,January,16,47,11,4,2015
785,2015-11-16,December,16,47,11,4,2015
786,2015-11-16,February,16,47,11,4,2015
787,2015-11-17,August,17,47,11,4,2015
788,2015-11-17,July,17,47,11,4,2015
789,2015-11-17,May,17,47,11,4,2015
790,2015-11-17,April,17,47,11,4,2015
791,2015-11-17,June,17,47,11,4,2015
792,2015-11-17,February,17,47,11,4,2015
793,2015-11-17,December,17,47,11,4,2015
794,2015-11-17,October,17,47,11,4,2015
795,2015-11-17,January,17,47,11,4,2015
796,2015-11-17,November,17,47,11,4,2015
797,2015-11-18,November,18,47,11,4,2015
798,2015-11-18,December,18,47,11,4,2015
799,2015-11-19,November,19,47,11,4,2015
800,2015-11-19,December,19,47,11,4,2015
801,2015-11-20,November,20,47,11,4,2015
802,2015-11-20,June,20,47,11,4,2015
803,2015-11-20,December,20,47,11,4,2015
804,2015-11-20,March,20,47,11,4,2015
805,2015-11-21,May,21,47,11,4,2015
806,2015-11-21,November,21,47,11,4,2015
807,2015-11-21,December,21,47,11,4,2015
808,2015-11-21,July,21,47,11,4,2015
809,2015-11-22,November,22,47,11,4,2015
810,2015-11-23,November,23,48,11,4,2015
811,2015-11-23,April,23,48,11,4,2015
812,2015-11-23,December,23,48,11,4,2015
813,2015-11-24,September,24,48,11,4,2015
814,2015-11-24,May,24,48,11,4,2015
815,2015-11-24,March,24,48,11,4,2015
816,2015-11-24,August,24,48,11,4,2015
817,2015-11-24,November,24,48,11,4,2015
818,2015-11-24,April,24,48,11,4,2015
819,2015-11-24,December,24,48,11,4,2015
820,2015-11-24,June,24,48,11,4,2015
821,2015-11-25,October,25,48,11,4,2015
822,2015-11-25,November,25,48,11,4,2015
823,2015-11-25,December,25,48,11,4,2015
824,2015-11-26,November,26,48,11,4,2015
825,2015-11-26,August,26,48,11,4,2015
826,2015-11-26,March,26,48,11,4,2015
827,2015-11-26,December,26,48,11,4,2015
828,2015-11-26,January,26,48,11,4,2015
829,2015-11-27,December,27,48,11,4,2015
830,2015-11-27,November,27,48,11,4,2015
831,2015-11-28,April,28,48,11,4,2015
832,2015-11-28,December,28,48,11,4,2015
833,2015-11-28,November,28,48,11,4,2015
834,2015-11-29,November,29,48,11,4,2015
835,2015-11-30,November,30,49,11,4,2015
836,2015-11-30,December,30,49,11,4,2015
837,2015-11-30,January,30,49,11,4,2015
838,2015-11-30,March,30,49,11,4,2015
839,2015-11-30,July,30,49,11,4,2015
840,2015-11-30,August,30,49,11,4,2015
841,2015-12-01,March,1,49,12,4,2015
842,2015-12-01,June,1,49,12,4,2015
843,2015-12-01,July,1,49,12,4,2015
844,2015-12-01,December,1,49,12,4,2015
845,2015-12-01,November,1,49,12,4,2015
846,2015-12-01,May,1,49,12,4,2015
847,2015-12-02,March,2,49,12,4,2015
848,2015-12-02,January,2,49,12,4,2015
849,2015-12-02,July,2,49,12,4,2015
850,2015-12-02,February,2,49,12,4,2015
851,2015-12-02,May,2,49,12,4,2015
852,2015-12-02,November,2,49,12,4,2015
853,2015-12-02,December,2,49,12,4,2015
854,2015-12-02,August,2,49,12,4,2015
855,2015-12-03,December,3,49,12,4,2015
856,2015-12-03,November,3,49,12,4,2015
857,2015-12-03,March,3,49,12,4,2015
858,2015-12-03,February,3,49,12,4,2015
859,2015-12-04,November,4,49,12,4,2015
860,2015-12-04,February,4,49,12,4,2015
861,2015-12-04,March,4,49,12,4,2015
862,2015-12-04,December,4,49,12,4,2015
863,2015-12-04,January,4,49,12,4,2015
864,2015-12-04,June,4,49,12,4,2015
865,2015-12-05,November,5,49,12,4,2015
866,2015-12-05,December,5,49,12,4,2015
867,2015-12-05,August,5,49,12,4,2015
868,2015-12-06,December,6,49,12,4,2015
869,2015-12-06,November,6,49,12,4,2015
870,2015-12-07,May,7,50,12,4,2015
871,2015-12-07,February,7,50,12,4,2015
872,2015-12-07,November,7,50,12,4,2015
873,2015-12-07,July,7,50,12,4,2015
874,2015-12-07,December,7,50,12,4,2015
875,2015-12-07,January,7,50,12,4,2015
876,2015-12-08,December,8,50,12,4,2015
877,2015-12-08,July,8,50,12,4,2015
878,2015-12-08,January,8,50,12,4,2015
879,2015-12-08,June,8,50,12,4,2015
880,2015-12-09,April,9,50,12,4,2015
881,2015-12-09,August,9,50,12,4,2015
882,2015-12-09,December,9,50,12,4,2015
883,2015-12-09,January,9,50,12,4,2015
884,2015-12-09,July,9,50,12,4,2015
885,2015-12-10,December,10,50,12,4,2015
886,2015-12-10,February,10,50,12,4,2015
887,2015-12-10,November,10,50,12,4,2015
888,2015-12-10,January,10,50,12,4,2015
889,2015-12-10,August,10,50,12,4,2015
890,2015-12-10,April,10,50,12,4,2015
891,2015-12-11,March,11,50,12,4,2015
892,2015-12-11,April,11,50,12,4,2015
893,2015-12-11,February,11,50,12,4,2015
894,2015-12-11,December,11,50,12,4,2015
895,2015-12-11,January,11,50,12,4,2015
896,2015-12-12,December,12,50,12,4,2015
897,2015-12-12,February,12,50,12,4,2015
898,2015-12-12,October,12,50,12,4,2015
899,2015-12-12,January,12,50,12,4,2015
900,2015-12-13,December,13,50,12,4,2015
901,2015-12-14,May,14,51,12,4,2015
902,2015-12-14,January,14,51,12,4,2015
903,2015-12-14,July,14,51,12,4,2015
904,2015-12-14,December,14,51,12,4,2015
905,2015-12-14,June,14,51,12,4,2015
906,2015-12-15,December,15,51,12,4,2015
907,2015-12-15,January,15,51,12,4,2015
908,2015-12-15,February,15,51,12,4,2015
909,2015-12-15,April,15,51,12,4,2015
910,2015-12-15,May,15,51,12,4,2015
911,2015-12-15,June,15,51,12,4,2015
912,2015-12-16,February,16,51,12,4,2015
913,2015-12-16,July,16,51,12,4,2015
914,2015-12-16,December,16,51,12,4,2015
915,2015-12-16,January,16,51,12,4,2015
916,2015-12-17,December,17,51,12,4,2015
917,2015-12-17,October,17,51,12,4,2015
918,2015-12-17,April,17,51,12,4,2015
919,2015-12-17,February,17,51,12,4,2015
920,2015-12-17,June,17,51,12,4,2015
921,2015-12-18,January,18,51,12,4,2015
922,2015-12-18,October,18,51,12,4,2015
923,2015-12-18,March,18,51,12,4,2015
924,2015-12-18,August,18,51,12,4,2015
925,2015-12-18,April,18,51,12,4,2015
926,2015-12-18,July,18,51,12,4,2015
927,2015-12-18,February,18,51,12,4,2015
928,2015-12-18,May,18,51,12,4,2015
929,2015-12-18,December,18,51,12,4,2015
930,2015-12-19,June,19,51,12,4,2015
931,2015-12-19,March,19,51,12,4,2015
932,2015-12-19,April,19,51,12,4,2015
933,2015-12-19,December,19,51,12,4,2015
934,2015-12-20,December,20,51,12,4,2015
935,2015-12-20,January,20,51,12,4,2015
936,2015-12-20,March,20,51,12,4,2015
937,2015-12-20,February,20,51,12,4,2015
938,2015-12-20,April,20,51,12,4,2015
939,2015-12-21,December,21,52,12,4,2015
940,2015-12-21,February,21,52,12,4,2015
941,2015-12-21,January,21,52,12,4,2015
942,2015-12-21,May,21,52,12,4,2015
943,2015-12-22,December,22,52,12,4,2015
944,2015-12-22,February,22,52,12,4,2015
945,2015-12-22,January,22,52,12,4,2015
946,2015-12-22,May,22,52,12,4,2015
947,2015-12-22,April,22,52,12,4,2015
948,2015-12-23,March,23,52,12,4,2015
949,2015-12-23,June,23,52,12,4,2015
950,2015-12-23,January,23,52,12,4,2015
951,2015-12-23,September,23,52,12,4,2015
952,2015-12-23,December,23,52,12,4,2015
953,2015-12-23,May,23,52,12,4,2015
954,2015-12-24,December,24,52,12,4,2015
955,2015-12-25,December,25,52,12,4,2015
956,2015-12-25,February,25,52,12,4,2015
957,2015-12-25,May,25,52,12,4,2015
958,2015-12-26,December,26,52,12,4,2015
959,2015-12-26,April,26,52,12,4,2015
960,2015-12-26,May,26,52,12,4,2015
961,2015-12-26,August,26,52,12,4,2015
962,2015-12-26,February,26,52,12,4,2015
963,2015-12-26,January,26,52,12,4,2015
964,2015-12-26,June,26,52,12,4,2015
965,2015-12-26,March,26,52,12,4,2015
966,2015-12-26,July,26,52,12,4,2015
967,2015-12-27,May,27,52,12,4,2015
968,2015-12-27,March,27,52,12,4,2015
969,2015-12-27,December,27,52,12,4,2015
970,2015-12-27,October,27,52,12,4,2015
971,2015-12-28,December,28,53,12,4,2015
972,2015-12-28,February,28,53,12,4,2015
973,2015-12-28,March,28,53,12,4,2015
974,2015-12-28,January,28,53,12,4,2015
975,2015-12-28,April,28,53,12,4,2015
976,2015-12-28,August,28,53,12,4,2015
977,2015-12-29,January,29,53,12,4,2015
978,2015-12-29,December,29,53,12,4,2015
979,2015-12-29,October,29,53,12,4,2015
980,2015-12-29,March,29,53,12,4,2015
981,2015-12-29,July,29,53,12,4,2015
982,2015-12-29,May,29,53,12,4,2015
983,2015-12-29,April,29,53,12,4,2015
984,2015-12-29,February,29,53,12,4,2015
985,2015-12-30,May,30,53,12,4,2015
986,2015-12-30,August,30,53,12,4,2015
987,2015-12-30,September,30,53,12,4,2015
988,2015-12-30,July,30,53,12,4,2015
989,2015-12-30,December,30,53,12,4,2015
990,2015-12-30,February,30,53,12,4,2015
991,2015-12-30,June,30,53,12,4,2015
992,2015-12-30,January,30,53,12,4,2015
993,2015-12-31,January,31,53,12,4,2015
994,2015-12-31,September,31,53,12,4,2015
995,2015-12-31,March,31,53,12,4,2015
996,2015-12-31,May,31,53,12,4,2015
997,2015-12-31,February,31,53,12,4,2015
998,2015-12-31,November,31,53,12,4,2015
999,2015-12-31,December,31,53,12,4,2015
1000,2015-12-31,July,31,53,12,4,2015
1001,2016-01-01,December,1,53,1,1,2016
1002,2016-01-01,January,1,53,1,1,2016
1003,2016-01-01,April,1,53,1,1,2016
1004,2016-01-01,July,1,53,1,1,2016
1005,2016-01-01,March,1,53,1,1,2016
1006,2016-01-01,May,1,53,1,1,2016
1007,2016-01-02,February,2,53,1,1,2016
1008,2016-01-02,July,2,53,1,1,2016
1009,2016-01-02,March,2,53,1,1,2016
1010,2016-01-02,January,2,53,1,1,2016
1011,2016-01-02,December,2,53,1,1,2016
1012,2016-01-03,December,3,53,1,1,2016
1013,2016-01-03,January,3,53,1,1,2016
1014,2016-01-03,May,3,53,1,1,2016
1015,2016-01-03,July,3,53,1,1,2016
1016,2016-01-03,April,3,53,1,1,2016
1017,2016-01-03,February,3,53,1,1,2016
1018,2016-01-03,March,3,53,1,1,2016
1019,2016-01-04,June,4,1,1,1,2016
1020,2016-01-04,March,4,1,1,1,2016
1021,2016-01-04,April,4,1,1,1,2016
1022,2016-01-04,January,4,1,1,1,2016
1023,2016-01-04,February,4,1,1,1,2016
1024,2016-01-04,December,4,1,1,1,2016
1025,2016-01-04,May,4,1,1,1,2016
1026,2016-01-05,September,5,1,1,1,2016
1027,2016-01-05,August,5,1,1,1,2016
1028,2016-01-05,May,5,1,1,1,2016
1029,2016-01-05,July,5,1,1,1,2016
1030,2016-01-05,April,5,1,1,1,2016
1031,2016-01-05,December,5,1,1,1,2016
1032,2016-01-05,June,5,1,1,1,2016
1033,2016-01-05,February,5,1,1,1,2016
1034,2016-01-05,January,5,1,1,1,2016
1035,2016-01-05,March,5,1,1,1,2016
1036,2016-01-06,April,6,1,1,1,2016
1037,2016-01-06,August,6,1,1,1,2016
1038,2016-01-06,September,6,1,1,1,2016
1039,2016-01-06,March,6,1,1,1,2016
1040,2016-01-06,February,6,1,1,1,2016
1041,2016-01-06,October,6,1,1,1,2016
1042,2016-01-06,June,6,1,1,1,2016
1043,2016-01-06,December,6,1,1,1,2016
1044,2016-01-06,January,6,1,1,1,2016
1045,2016-01-07,June,7,1,1,1,2016
1046,2016-01-07,December,7,1,1,1,2016
1047,2016-01-07,March,7,1,1,1,2016
1048,2016-01-07,April,7,1,1,1,2016
1049,2016-01-07,July,7,1,1,1,2016
1050,2016-01-07,February,7,1,1,1,2016
1051,2016-01-07,January,7,1,1,1,2016
1052,2016-01-07,May,7,1,1,1,2016
1053,2016-01-08,January,8,1,1,1,2016
1054,2016-01-08,July,8,1,1,1,2016
1055,2016-01-08,June,8,1,1,1,2016
1056,2016-01-08,February,8,1,1,1,2016
1057,2016-01-08,March,8,1,1,1,2016
1058,2016-01-08,April,8,1,1,1,2016
1059,2016-01-08,May,8,1,1,1,2016
1060,2016-01-08,August,8,1,1,1,2016
1061,2016-01-09,August,9,1,1,1,2016
1062,2016-01-09,May,9,1,1,1,2016
1063,2016-01-09,April,9,1,1,1,2016
1064,2016-01-09,February,9,1,1,1,2016
1065,2016-01-09,October,9,1,1,1,2016
1066,2016-01-09,December,9,1,1,1,2016
1067,2016-01-09,January,9,1,1,1,2016
1068,2016-01-09,July,9,1,1,1,2016
1069,2016-01-09,March,9,1,1,1,2016
1070,2016-01-09,June,9,1,1,1,2016
1071,2016-01-10,January,10,1,1,1,2016
1072,2016-01-10,March,10,1,1,1,2016
1073,2016-01-10,February,10,1,1,1,2016
1074,2016-01-10,April,10,1,1,1,2016
1075,2016-01-10,June,10,1,1,1,2016
1076,2016-01-10,August,10,1,1,1,2016
1077,2016-01-10,May,10,1,1,1,2016
1078,2016-01-11,July,11,2,1,1,2016
1079,2016-01-11,May,11,2,1,1,2016
1080,2016-01-11,June,11,2,1,1,2016
1081,2016-01-11,March,11,2,1,1,2016
1082,2016-01-11,April,11,2,1,1,2016
1083,2016-01-11,August,11,2,1,1,2016
1084,2016-01-11,January,11,2,1,1,2016
1085,2016-01-11,February,11,2,1,1,2016
1086,2016-01-11,December,11,2,1,1,2016
1087,2016-01-12,January,12,2,1,1,2016
1088,2016-01-12,May,12,2,1,1,2016
1089,2016-01-12,February,12,2,1,1,2016
1090,2016-01-12,June,12,2,1,1,2016
1091,2016-01-12,April,12,2,1,1,2016
1092,2016-01-12,March,12,2,1,1,2016
1093,2016-01-12,August,12,2,1,1,2016
1094,2016-01-12,July,12,2,1,1,2016
1095,2016-01-13,December,13,2,1,1,2016
1096,2016-01-13,February,13,2,1,1,2016
1097,2016-01-13,March,13,2,1,1,2016
1098,2016-01-13,July,13,2,1,1,2016
1099,2016-01-13,January,13,2,1,1,2016
1100,2016-01-13,June,13,2,1,1,2016
1101,2016-01-13,May,13,2,1,1,2016
1102,2016-01-13,August,13,2,1,1,2016
1103,2016-01-13,April,13,2,1,1,2016
1104,2016-01-14,May,14,2,1,1,2016
1105,2016-01-14,August,14,2,1,1,2016
1106,2016-01-14,April,14,2,1,1,2016
1107,2016-01-14,December,14,2,1,1,2016
1108,2016-01-14,March,14,2,1,1,2016
1109,2016-01-14,September,14,2,1,1,2016
1110,2016-01-14,January,14,2,1,1,2016
1111,2016-01-14,October,14,2,1,1,2016
1112,2016-01-14,February,14,2,1,1,2016
1113,2016-01-15,January,15,2,1,1,2016
1114,2016-01-15,June,15,2,1,1,2016
1115,2016-01-15,May,15,2,1,1,2016
1116,2016-01-15,July,15,2,1,1,2016
1117,2016-01-15,August,15,2,1,1,2016
1118,2016-01-15,March,15,2,1,1,2016
1119,2016-01-15,February,15,2,1,1,2016
1120,2016-01-15,April,15,2,1,1,2016
1121,2016-01-16,June,16,2,1,1,2016
1122,2016-01-16,October,16,2,1,1,2016
1123,2016-01-16,December,16,2,1,1,2016
1124,2016-01-16,April,16,2,1,1,2016
1125,2016-01-16,September,16,2,1,1,2016
1126,2016-01-16,March,16,2,1,1,2016
1127,2016-01-16,February,16,2,1,1,2016
1128,2016-01-16,January,16,2,1,1,2016
1129,2016-01-16,August,16,2,1,1,2016
1130,2016-01-17,January,17,2,1,1,2016
1131,2016-01-17,April,17,2,1,1,2016
1132,2016-01-17,October,17,2,1,1,2016
1133,2016-01-17,February,17,2,1,1,2016
1134,2016-01-17,March,17,2,1,1,2016
1135,2016-01-17,August,17,2,1,1,2016
1136,2016-01-18,October,18,3,1,1,2016
1137,2016-01-18,February,18,3,1,1,2016
1138,2016-01-18,May,18,3,1,1,2016
1139,2016-01-18,April,18,3,1,1,2016
1140,2016-01-18,March,18,3,1,1,2016
1141,2016-01-18,July,18,3,1,1,2016
1142,2016-01-18,June,18,3,1,1,2016
1143,2016-01-18,August,18,3,1,1,2016
1144,2016-01-18,January,18,3,1,1,2016
1145,2016-01-18,September,18,3,1,1,2016
1146,2016-01-19,April,19,3,1,1,2016
1147,2016-01-19,July,19,3,1,1,2016
1148,2016-01-19,June,19,3,1,1,2016
1149,2016-01-19,August,19,3,1,1,2016
1150,2016-01-19,October,19,3,1,1,2016
1151,2016-01-19,May,19,3,1,1,2016
1152,2016-01-19,March,19,3,1,1,2016
1153,2016-01-19,January,19,3,1,1,2016
1154,2016-01-19,February,19,3,1,1,2016
1155,2016-01-19,September,19,3,1,1,2016
1156,2016-01-20,July,20,3,1,1,2016
1157,2016-01-20,May,20,3,1,1,2016
1158,2016-01-20,March,20,3,1,1,2016
1159,2016-01-20,October,20,3,1,1,2016
1160,2016-01-20,August,20,3,1,1,2016
1161,2016-01-20,June,20,3,1,1,2016
1162,2016-01-20,February,20,3,1,1,2016
1163,2016-01-20,April,20,3,1,1,2016
1164,2016-01-20,January,20,3,1,1,2016
1165,2016-01-20,September,20,3,1,1,2016
1166,2016-01-21,April,21,3,1,1,2016
1167,2016-01-21,March,21,3,1,1,2016
1168,2016-01-21,June,21,3,1,1,2016
1169,2016-01-21,August,21,3,1,1,2016
1170,2016-01-21,February,21,3,1,1,2016
1171,2016-01-21,October,21,3,1,1,2016
1172,2016-01-21,January,21,3,1,1,2016
1173,2016-01-21,May,21,3,1,1,2016
1174,2016-01-22,January,22,3,1,1,2016
1175,2016-01-22,April,22,3,1,1,2016
1176,2016-01-22,March,22,3,1,1,2016
1177,2016-01-22,May,22,3,1,1,2016
1178,2016-01-22,February,22,3,1,1,2016
1179,2016-01-22,August,22,3,1,1,2016
1180,2016-01-22,September,22,3,1,1,2016
1181,2016-01-22,October,22,3,1,1,2016
1182,2016-01-23,September,23,3,1,1,2016
1183,2016-01-23,July,23,3,1,1,2016
1184,2016-01-23,March,23,3,1,1,2016
1185,2016-01-23,June,23,3,1,1,2016
1186,2016-01-23,April,23,3,1,1,2016
1187,2016-01-23,February,23,3,1,1,2016
1188,2016-01-23,January,23,3,1,1,2016
1189,2016-01-23,May,23,3,1,1,2016
1190,2016-01-24,August,24,3,1,1,2016
1191,2016-01-24,July,24,3,1,1,2016
1192,2016-01-24,March,24,3,1,1,2016
1193,2016-01-24,December,24,3,1,1,2016
1194,2016-01-24,January,24,3,1,1,2016
1195,2016-01-24,June,24,3,1,1,2016
1196,2016-01-24,April,24,3,1,1,2016
1197,2016-01-24,February,24,3,1,1,2016
1198,2016-01-25,January,25,4,1,1,2016
1199,2016-01-25,March,25,4,1,1,2016
1200,2016-01-25,February,25,4,1,1,2016
1201,2016-01-25,May,25,4,1,1,2016
1202,2016-01-25,April,25,4,1,1,2016
